"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","id_presupuesto"
A009849,2022-07-24,HOGAR,hogar,hogar1914,HOGAR8,-4341.75,202207,regular,,,
A009850,2022-07-24,HOGAR,hogar,hogar1783,HOGAR7,-14952.0,202207,regular,,,
A009851,2022-07-24,HOGAR,hogar,hogar1812,HOGAR6,-2121.0,202207,regular,,,
A009852,2022-07-24,HOGAR,hogar,hogar1913,HOGAR7,-2403.0,202207,regular,,,
A009853,2022-07-24,HOGAR,hogar,hogar1910,HOGAR4,-2544.0,202207,regular,,,
A009854,2022-07-24,HOGAR,hogar,hogar2249,HOGAR3,-1698.0,202207,regular,,,
A009855,2022-07-24,HOGAR,hogar,hogar1912,HOGAR6,-711.0,202207,regular,,,
A009856,2022-07-24,NECESIDAD,consumible,consumible_6342,NECESIDAD10,-2156.25,202207,regular,,,
A009857,2022-07-24,NECESIDAD,consumible,consumible_5891,NECESIDAD1,-1557.0,202207,regular,,,
A009858,2022-07-24,HOGAR,hogar,hogar1829,HOGAR3,-1416.0,202207,regular,,,
A009859,2022-07-24,NECESIDAD,consumible,consumible_5858,NECESIDAD4,-1557.0,202207,regular,,,
A009860,2022-07-24,HOGAR,hogar,hogar1731,HOGAR5,-2332.5,202207,regular,,,
A009861,2022-07-24,NECESIDAD,consumible,consumible_5463,NECESIDAD9,-2262.0,202207,regular,,,
A009862,2022-07-24,HOGAR,hogar,hogar1754,HOGAR8,-1204.5,202207,regular,,,
A009863,2022-07-24,HOGAR,hogar,hogar1868,HOGAR2,-1197.4499999999998,202207,regular,,,
A009864,2022-07-24,HOGAR,hogar,hogar1755,HOGAR9,-492.45000000000005,202207,regular,,,
A009865,2022-07-24,HOGAR,hogar,hogar1803,HOGAR7,-4518.0,202207,regular,,,
A009866,2022-07-24,NECESIDAD,consumible,consumible_4793,NECESIDAD9,-3178.5,202207,regular,,,
A009867,2022-07-24,NECESIDAD,consumible,consumible_6523,NECESIDAD9,-1698.0,202207,regular,,,
A009868,2022-07-24,NECESIDAD,consumible,consumible_3550,NECESIDAD2,-7690.5,202207,regular,,,
A009869,2022-07-24,LIBRE,consumible,consumible_6562,LIBRE7,-4236.0,202207,regular,,,
A009870,2022-07-24,NECESIDAD,consumible,consumible_7741,NECESIDAD1,-2473.5,202207,regular,,,
A009871,2022-07-24,LIBRE,recreacion,recreacion_4,LIBRE7,-1416.0,202207,regular,,,
A009872,2022-07-24,LIBRE,transaccion,transaccion_4,LIBRE4,-6774.0,202207,regular,,,
A009873,2022-07-24,NECESIDAD,consumible,consumible_4723,NECESIDAD9,-1394.85,202207,regular,,,
A009874,2022-07-24,NECESIDAD,consumible,consumible_3889,NECESIDAD3,-3263.805,202207,regular,,,
A009875,2022-07-24,NECESIDAD,consumible,consumible_7992,NECESIDAD10,-3587.3999999999996,202207,regular,,,
A009876,2022-07-24,HOGAR,hogar,hogar1864,HOGAR8,-12625.5,202207,regular,,,
A009877,2022-07-24,NECESIDAD,consumible,consumible_4706,NECESIDAD6,-512.895,202207,regular,,,
A009878,2022-07-24,NECESIDAD,consumible,consumible_4234,NECESIDAD8,-3241.95,202207,regular,,,
A009879,2022-07-24,HOGAR,hogar,hogar1874,HOGAR8,-26112.15,202207,regular,,,
A009880,2022-07-24,NECESIDAD,necesidad,necesidad_5,NECESIDAD5,-5998.5,202207,regular,,,
A009881,2022-07-24,NECESIDAD,consumible,consumible_3868,NECESIDAD4,-4694.25,202207,regular,,,
A009882,2022-07-24,HOGAR,hogar,hogar1764,HOGAR8,-12132.0,202207,regular,,,
A009883,2022-07-24,HOGAR,hogar,hogar1937,HOGAR1,-3813.0,202207,regular,,,
A009884,2022-07-24,NECESIDAD,consumible,consumible_3698,NECESIDAD4,-3453.45,202207,regular,,,
A009885,2022-07-24,NECESIDAD,consumible,consumible_7132,NECESIDAD10,-6010.485,202207,regular,,,
A009886,2022-07-24,NECESIDAD,consumible,consumible_5883,NECESIDAD9,-17527.365,202207,regular,,,
A009887,2022-07-24,NECESIDAD,necesidad,necesidad_11,NECESIDAD3,-8466.0,202207,regular,,,
A009888,2022-07-24,NECESIDAD,consumible,consumible_3306,NECESIDAD6,-3876.45,202207,regular,,,
A009889,2022-07-24,HOGAR,hogar,hogar1735,HOGAR9,-6365.1,202207,regular,,,
A009890,2022-07-24,HOGAR,hogar,hogar1915,HOGAR9,-2395.95,202207,regular,,,
A009891,2022-07-24,HOGAR,hogar,hogar2014,HOGAR8,-21177.15,202207,regular,,,
A009892,2022-07-24,NECESIDAD,consumible,consumible_7739,NECESIDAD3,-400.79999999999995,202207,regular,,,
A009893,2022-07-24,HOGAR,hogar,hogar1954,HOGAR8,-9100.5,202207,regular,,,
A009894,2022-07-24,NECESIDAD,consumible,consumible_7725,NECESIDAD7,-4239.525,202207,regular,,,
A009895,2022-07-24,NECESIDAD,consumible,consumible_7316,NECESIDAD6,-1662.75,202207,regular,,,
A009896,2022-07-24,NECESIDAD,consumible,consumible_6908,NECESIDAD4,-323.25,202207,regular,,,
A009897,2022-07-24,NECESIDAD,consumible,consumible_6852,NECESIDAD10,-182.25,202207,regular,,,
A009898,2022-07-24,NECESIDAD,necesidad,necesidad_15,NECESIDAD4,-11920.5,202207,regular,,,
A009899,2022-07-24,NECESIDAD,consumible,consumible_6742,NECESIDAD10,-4161.2699999999995,202207,regular,,,
A009900,2022-07-24,NECESIDAD,consumible,consumible_8282,NECESIDAD10,-5505.0,202207,regular,,,
A009901,2022-07-24,NECESIDAD,consumible,consumible_6624,NECESIDAD8,-849.885,202207,regular,,,
A009902,2022-07-24,HOGAR,hogar,hogar1921,HOGAR5,-5074.950000000001,202207,regular,,,
A009903,2022-07-24,NECESIDAD,necesidad,necesidad_1,NECESIDAD1,-2544.0,202207,regular,,,
A009904,2022-07-24,NECESIDAD,consumible,consumible_4085,NECESIDAD7,-10863.0,202207,regular,,,
A009905,2022-07-24,NECESIDAD,consumible,consumible_5750,NECESIDAD2,-337.35,202207,regular,,,
A009906,2022-07-24,NECESIDAD,consumible,consumible_5752,NECESIDAD10,-344.4,202207,regular,,,
A009907,2022-07-24,NECESIDAD,consumible,consumible_5743,NECESIDAD9,-3601.5,202207,regular,,,
A009908,2022-07-24,HOGAR,hogar,hogar2253,HOGAR7,-14712.3,202207,regular,,,
A009909,2022-07-24,HOGAR,hogar,hogar1814,HOGAR8,-6477.9,202207,regular,,,
A009910,2022-07-24,NECESIDAD,consumible,consumible_5557,NECESIDAD5,-424.065,202207,regular,,,
A009911,2022-07-24,NECESIDAD,necesidad,necesidad_9,NECESIDAD3,-2529.8999999999996,202207,regular,,,
A009912,2022-07-24,NECESIDAD,consumible,consumible_5351,NECESIDAD1,-5709.450000000001,202207,regular,,,
A009913,2022-07-24,NECESIDAD,consumible,consumible_5327,NECESIDAD5,-127.26,202207,regular,,,
A009914,2022-07-24,LIBRE,recreacion,recreacion_6,LIBRE10,-711.0,202207,regular,,,
A009915,2022-07-24,TRANSPORTE,transporte,transporte_15,TRANSPORTE10,-3615.6000000000004,202207,regular,,,
A009916,2022-07-25,NECESIDAD,consumible,consumible_6816,NECESIDAD6,-1021.2,202207,regular,,,
A009917,2022-07-25,NECESIDAD,consumible,consumible_6334,NECESIDAD8,-2959.95,202207,regular,,,
A009918,2022-07-25,HOGAR,hogar,hogar1830,HOGAR4,-10510.5,202207,regular,,,
A009919,2022-07-25,NECESIDAD,consumible,consumible_6853,NECESIDAD9,-2431.2,202207,regular,,,
A009920,2022-07-25,NECESIDAD,necesidad,necesidad_2,NECESIDAD7,-5293.5,202207,regular,,,
A009921,2022-07-25,NECESIDAD,necesidad,necesidad_13,NECESIDAD5,-3143.25,202207,regular,,,
A009922,2022-07-25,HOGAR,hogar,hogar1941,HOGAR5,-17821.35,202207,regular,,,
A009923,2022-07-25,NECESIDAD,consumible,consumible_3401,NECESIDAD1,-3382.95,202207,regular,,,
A009924,2022-07-25,HOGAR,hogar,hogar1966,HOGAR10,-5829.299999999999,202207,regular,,,
A009925,2022-07-25,HOGAR,hogar,hogar1825,HOGAR9,-5505.0,202207,regular,,,
A009926,2022-07-25,NECESIDAD,consumible,consumible_7879,NECESIDAD3,-512.19,202207,regular,,,
A009927,2022-07-25,NECESIDAD,consumible,consumible_6993,NECESIDAD9,-922.5,202207,regular,,,
A009928,2022-07-25,HOGAR,hogar,hogar2251,HOGAR5,-6280.5,202207,regular,,,
A009929,2022-07-25,NECESIDAD,consumible,consumible_3757,NECESIDAD5,-830.8499999999999,202207,regular,,,
A009930,2022-07-25,HOGAR,hogar,hogar1753,HOGAR7,-2050.5,202207,regular,,,
A009931,2022-07-25,NECESIDAD,consumible,consumible_6108,NECESIDAD4,-3202.4700000000003,202207,regular,,,
A009932,2022-07-25,NECESIDAD,consumible,consumible_5043,NECESIDAD9,-5122.89,202207,regular,,,
A009933,2022-07-25,HOGAR,manualidad,manualidad_20,HOGAR9,-1698.0,202207,regular,,,
A009934,2022-07-25,HOGAR,hogar,hogar1828,HOGAR2,-985.95,202207,regular,,,
A009935,2022-07-26,HOGAR,hogar,hogar1800,HOGAR4,-3672.0,202207,regular,,,
A009936,2022-07-26,HOGAR,hogar,hogar1813,HOGAR7,-6985.5,202207,regular,,,
A009937,2022-07-26,HOGAR,manualidad,manualidad_1,HOGAR7,-5928.0,202207,regular,,,
A009938,2022-07-26,TRANSPORTE,transporte,transporte_19,TRANSPORTE1,-2121.0,202207,regular,,,
A009939,2022-07-26,TRANSPORTE,transporte,transporte_19,TRANSPORTE2,-14106.0,202207,regular,,,
A009940,2022-07-26,HOGAR,hogar,"5.hogar_13",HOGAR9,-12766.5,202207,regular,,,
A009941,2022-07-26,HOGAR,hogar,"1.hogar_9",HOGAR1,-12696.0,202207,regular,,,
A009942,2022-07-26,HOGAR,hogar,hogar1957,HOGAR1,-3954.0,202207,regular,,,
A009943,2022-07-26,P.GUSTOS,gustos,gustos_4903,P.GUSTOS1,-10581.0,202207,especifico,,,P012
A009944,2022-07-26,P.GUSTOS,gustos,gustos_4780,P.GUSTOS4,-68320.5,202207,especifico,,,P012
A009945,2022-07-26,LIBRE,consumible,consumible_2261,LIBRE8,-2861.25,202207,regular,,,
A009946,2022-07-26,LIBRE,consumible,consumible_3899,LIBRE10,-4800.0,202207,regular,,,
A009947,2022-07-26,NECESIDAD,consumible,consumible_3765,NECESIDAD7,-1204.5,202207,regular,,,
A009948,2022-07-26,LIBRE,regalo,regalo_15,LIBRE3,-217.5,202207,regular,,,
A009949,2022-07-27,HOGAR,hogar,hogar1848,HOGAR2,-2297.25,202207,regular,,,
A009950,2022-07-27,NECESIDAD,consumible,consumible_4549,NECESIDAD3,-2579.25,202207,regular,,,
A009951,2022-07-27,NECESIDAD,consumible,consumible_3857,NECESIDAD5,-384.585,202207,regular,,,
A009952,2022-07-27,NECESIDAD,necesidad,necesidad_12,NECESIDAD10,-11920.5,202207,regular,,,
A009953,2022-07-27,NECESIDAD,consumible,consumible_8105,NECESIDAD7,-542.505,202207,regular,,,
A009954,2022-07-27,NECESIDAD,necesidad,necesidad_8,NECESIDAD7,-6280.5,202207,regular,,,
A009955,2022-07-27,HOGAR,hogar,hogar1741,HOGAR5,-9523.5,202207,regular,,,
A009956,2022-07-27,HOGAR,hogar,hogar1739,HOGAR3,-10722.0,202207,regular,,,
A009957,2022-07-27,NECESIDAD,consumible,consumible_6290,NECESIDAD2,-1169.25,202207,regular,,,
A009958,2022-07-27,NECESIDAD,consumible,consumible_5856,NECESIDAD6,-823.8,202207,regular,,,
A009959,2022-07-27,NECESIDAD,consumible,consumible_5850,NECESIDAD2,-1014.1500000000001,202207,regular,,,
A009960,2022-07-27,NECESIDAD,consumible,consumible_4755,NECESIDAD7,-2967.0,202207,regular,,,
A009961,2022-07-27,NECESIDAD,consumible,consumible_3769,NECESIDAD3,-5293.5,202207,regular,,,
A009962,2022-07-27,HOGAR,hogar,"8.hogar_8",HOGAR2,-5998.5,202207,regular,,,
A009963,2022-07-27,HOGAR,hogar,"7.hogar_7",HOGAR4,-6351.0,202207,regular,,,
A009964,2022-07-27,HOGAR,hogar,hogar2013,HOGAR7,-2121.0,202207,regular,,,
A009965,2022-07-27,HOGAR,hogar,hogar2012,HOGAR6,-2121.0,202207,regular,,,
A009966,2022-07-27,HOGAR,hogar,hogar1875,HOGAR9,-440560.5,202207,regular,,,
A009967,2022-07-28,LIBRE,gustos,gustos_686,LIBRE3,-15516.0,202207,regular,,,
A009968,2022-07-28,NECESIDAD,consumible,consumible_7260,NECESIDAD2,-3023.3999999999996,202207,regular,,,
A009969,2022-07-28,NECESIDAD,consumible,consumible_3877,NECESIDAD5,-3238.425,202207,regular,,,
A009970,2022-07-28,NECESIDAD,consumible,consumible_5434,NECESIDAD8,-1839.0,202207,regular,,,
A009971,2022-07-28,NECESIDAD,consumible,consumible_7129,NECESIDAD3,-4835.25,202207,regular,,,
A009972,2022-07-28,HOGAR,hogar,hogar1855,HOGAR9,-4165.5,202207,regular,,,
A009973,2022-07-28,HOGAR,gustos,gustos1328,HOGAR2,-5258.25,202207,regular,,,
A009974,2022-07-28,NECESIDAD,consumible,consumible_5111,NECESIDAD1,-3023.3999999999996,202207,regular,,,
A009975,2022-07-28,NECESIDAD,consumible,consumible_4385,NECESIDAD7,-2748.45,202207,regular,,,
A009976,2022-07-28,NECESIDAD,consumible,consumible_3944,NECESIDAD8,-4933.950000000001,202207,regular,,,
A009977,2022-07-28,HOGAR,hogar,hogar1911,HOGAR5,-3136.2,202207,regular,,,
A009978,2022-07-28,NECESIDAD,consumible,consumible_6740,NECESIDAD2,-6067.59,202207,regular,,,
A009979,2022-07-28,NECESIDAD,consumible,consumible_3541,NECESIDAD1,-1077.6,202207,regular,,,
A009980,2022-07-28,HOGAR,hogar,hogar2016,HOGAR10,-3672.0,202207,regular,,,
A009981,2022-07-28,NECESIDAD,consumible,consumible_7724,NECESIDAD8,-4729.5,202207,regular,,,
A009982,2022-07-28,NECESIDAD,consumible,consumible_7148,NECESIDAD4,-4017.45,202207,regular,,,
A009983,2022-07-28,NECESIDAD,consumible,consumible_6978,NECESIDAD4,-3954.0,202207,regular,,,
A009984,2022-07-28,NECESIDAD,consumible,consumible_6006,NECESIDAD6,-3862.3500000000004,202207,regular,,,
A009985,2022-07-28,NECESIDAD,consumible,consumible_5431,NECESIDAD1,-1557.0,202207,regular,,,
A009986,2022-07-28,HOGAR,hogar,hogar1805,HOGAR9,-6280.5,202207,regular,,,
A009987,2022-07-28,HOGAR,hogar,hogar1942,HOGAR6,-1190.4,202207,regular,,,
A009988,2022-07-28,NECESIDAD,consumible,consumible_5326,NECESIDAD6,-174.495,202207,regular,,,
A009989,2022-07-28,LIBRE,recreacion,recreacion_7,LIBRE1,-288.0,202207,regular,,,
A009990,2022-07-30,RECREACION,consumible,consumible_11374,RECREACION6,-985.95,202207,regular,,,
A009991,2022-07-30,RECREACION,invitacion,invitacion: nombre_16,RECREACION3,-1063.5,202207,regular,,,
A009992,2022-07-30,RECREACION,invitacion,invitacion: nombre_4,RECREACION4,-393.75,202207,regular,,,
A009993,2022-07-30,RECREACION,consumible,consumible_13283,RECREACION7,-217.5,202207,regular,,,
A009994,2022-07-30,RECREACION,consumible,consumible_10076,RECREACION4,-8818.5,202207,regular,,,
A009995,2022-07-30,RECREACION,invitacion,invitacion: nombre_17,RECREACION5,-8818.5,202207,regular,,,
A009996,2022-07-30,RECREACION,recreacion,recreacion_5,RECREACION9,-3531.0,202207,regular,,,
A009997,2022-07-30,LIBRE,regalo,regalo_16,LIBRE4,-711.0,202207,regular,,,
A009998,2022-07-30,RECREACION,consumible,consumible_10073,RECREACION7,-14176.5,202207,regular,,,
A009999,2022-07-30,RECREACION,transporte,transporte_19,RECREACION1,-7928.085,202207,regular,,,
A010000,2022-07-30,LIBRE,consumible,consumible_2257,LIBRE2,-2332.5,202207,regular,,,
A010001,2022-07-30,LIBRE,consumible,consumible_2154,LIBRE5,-3390.0,202207,regular,,,
A010002,2022-07-31,RECREACION,consumible,consumible_12833,RECREACION7,-7056.0,202207,regular,,,
A010003,2022-07-31,RECREACION,consumible,consumible_13529,RECREACION1,-7056.0,202207,regular,,,
A010004,2022-07-31,RECREACION,recreacion,recreacion_6,RECREACION10,-3425.25,202207,regular,,,
A010005,2022-07-31,RECREACION,invitacion,invitacion: nombre_3,RECREACION6,-1839.0,202207,regular,,,
A010006,2022-08-01,P.RECREACION,consumible,consumible_9410,P.RECREACION8,-1063.5,202208,especifico,,,P027
A010007,2022-08-01,P.RECREACION,transporte,transporte_18,P.RECREACION7,-711.0,202208,especifico,,,P027
A010008,2022-08-01,P.RECREACION,transporte,transporte_7,P.RECREACION8,-13410.164999999999,202208,especifico,,,P027
A010009,2022-08-01,P.RECREACION,transporte,transporte_7,P.RECREACION2,-1768.5,202208,especifico,,,P027
A010010,2022-08-01,P.RECREACION,evento,evento_5673,P.RECREACION5,-33846.0,202208,especifico,,,P027
A010011,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION10,-33846.0,202208,especifico,,,P027
A010012,2022-08-01,P.RECREACION,consumible,consumible_8060,P.RECREACION8,-23905.5,202208,especifico,,,P027
A010013,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_11,P.RECREACION1,-2614.5,202208,especifico,,,P027
A010014,2022-08-01,P.RECREACION,transporte,transporte_20,P.RECREACION7,-3531.0,202208,especifico,,,P027
A010015,2022-08-01,P.RECREACION,consumible,consumible_11616,P.RECREACION2,-3587.3999999999996,202208,especifico,,,P027
A010016,2022-08-01,P.RECREACION,consumible,consumible_8227,P.RECREACION1,-2184.45,202208,especifico,,,P027
A010017,2022-08-01,P.RECREACION,consumible,consumible_6666,P.RECREACION2,-2959.95,202208,especifico,,,P027
A010018,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION2,-2332.5,202208,especifico,,,P027
A010019,2022-08-01,P.RECREACION,consumible,consumible_10144,P.RECREACION4,-556.605,202208,especifico,,,P027
A010020,2022-08-02,P.RECREACION,invitacion,invitacion: nombre_3,P.RECREACION3,-12273.0,202208,especifico,,,P027
A010021,2022-08-02,P.RECREACION,consumible,consumible_6725,P.RECREACION3,-11497.5,202208,especifico,,,P027
A010022,2022-08-02,P.RECREACION,consumible,consumible_11270,P.RECREACION8,-7056.0,202208,especifico,,,P027
A010023,2022-08-02,P.RECREACION,transporte,transporte_5,P.RECREACION5,-9591.18,202208,especifico,,,P027
A010024,2022-08-02,P.GUSTOS,gustos,"6.gustos_14",P.GUSTOS1,-762663.015,202208,especifico,,,P006
A010025,2022-08-03,P.RECREACION,recreacion,recreacion_12,P.RECREACION10,-16855.5,202208,especifico,,,P027
A010026,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION4,-16855.5,202208,especifico,,,P027
A010027,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_18,P.RECREACION5,-16855.5,202208,especifico,,,P027
A010028,2022-08-03,P.RECREACION,invitacion,invitacion_3998,P.RECREACION10,-570.0,202208,especifico,,,P027
A010029,2022-08-03,P.RECREACION,transporte,transporte_20,P.RECREACION10,-5731.304999999999,202208,especifico,,,P027
A010030,2022-08-03,P.RECREACION,recreacion,recreacion_9,P.RECREACION5,-25033.5,202208,especifico,,,P027
A010031,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_14,P.RECREACION6,-25033.5,202208,especifico,,,P027
A010032,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION7,-25033.5,202208,especifico,,,P027
A010033,2022-08-03,P.RECREACION,consumible,consumible_11012,P.RECREACION6,-2473.5,202208,especifico,,,P027
A010034,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION8,-2121.0,202208,especifico,,,P027
A010035,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_12,P.RECREACION9,-2121.0,202208,especifico,,,P027
A010036,2022-08-03,P.RECREACION,consumible,consumible_11152,P.RECREACION6,-358.5,202208,especifico,,,P027
A010037,2022-08-03,P.RECREACION,transporte,transporte_1,P.RECREACION10,-7056.0,202208,especifico,,,P027
A010038,2022-08-03,P.RECREACION,consumible,consumible_8193,P.RECREACION5,-9523.5,202208,especifico,,,P027
A010039,2022-08-03,P.RECREACION,consumible,consumible_10368,P.RECREACION10,-1557.0,202208,especifico,,,P027
A010040,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION10,-5293.5,202208,especifico,,,P027
A010041,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_7,P.RECREACION1,-5293.5,202208,especifico,,,P027
A010042,2022-08-03,P.RECREACION,consumible,consumible_11239,P.RECREACION9,-5293.5,202208,especifico,,,P027
A010043,2022-08-03,P.RECREACION,transporte,transporte_12,P.RECREACION9,-8406.075,202208,especifico,,,P027
A010044,2022-08-03,P.RECREACION,transporte,transporte_6,P.RECREACION7,-6081.6900000000005,202208,especifico,,,P027
A010045,2022-08-04,P.GUSTOS,gustos,"1.gustos_17",P.GUSTOS2,-1110154.695,202208,especifico,,,P001
A010046,2022-08-04,P.GUSTOS,gustos,"7.gustos_15",P.GUSTOS8,-76486.515,202208,especifico,,,P007
A010047,2022-08-04,P.RECREACION,transporte,transporte_6,P.RECREACION10,-4171.14,202208,especifico,,,P027
A010048,2022-08-04,SUSCRIPCION,hogar,hogar_9045,SUSCRIPCION3,-44068.5,202208,regular,,,
A010049,2022-08-04,NECESIDAD,consumible,consumible_4082,NECESIDAD10,-29214.15,202208,regular,,,
A010050,2022-08-04,HOGAR,hogar,hogar2017,HOGAR1,-10030.395,202208,regular,,,
A010051,2022-08-04,LIBRE,consumible,consumible_3148,LIBRE1,-6774.0,202208,regular,,,
A010052,2022-08-06,RECREACION,transporte,transporte_7,RECREACION5,-13293.135,202208,regular,,,
A010053,2022-08-06,LIBRE,consumible,consumible_2521,LIBRE8,-7056.0,202208,regular,,,
A010054,2022-08-06,LIBRE,consumible,consumible_6811,LIBRE8,-993.0,202208,regular,,,
A010055,2022-08-06,TRANSPORTE,transporte,transporte_2,TRANSPORTE3,-7056.0,202208,regular,,,
A010056,2022-08-06,NECESIDAD,necesidad,necesidad_1,NECESIDAD6,-3531.0,202208,regular,,,
A010057,2022-08-06,NECESIDAD,necesidad,necesidad_14,NECESIDAD10,-4306.5,202208,regular,,,
A010058,2022-08-06,NECESIDAD,necesidad,necesidad_12,NECESIDAD9,-14458.5,202208,regular,,,
A010059,2022-08-06,NECESIDAD,necesidad,necesidad_12,NECESIDAD10,-6210.0,202208,regular,,,
A010060,2022-08-06,NECESIDAD,necesidad,necesidad_7,NECESIDAD4,-4588.5,202208,regular,,,
A010061,2022-08-06,LIBRE,consumible,consumible_2306,LIBRE3,-4024.5,202208,regular,,,
A010062,2022-08-06,LIBRE,consumible,consumible_6553,LIBRE6,-4518.0,202208,regular,,,
A010063,2022-08-06,LIBRE,recreacion,recreacion_8,LIBRE8,-429.0,202208,regular,,,
A010064,2022-08-08,NECESIDAD,consumible,consumible_6001,NECESIDAD1,-1134.0,202208,regular,,,
A010065,2022-08-08,NECESIDAD,consumible,consumible_5425,NECESIDAD7,-2121.0,202208,regular,,,
A010066,2022-08-09,NECESIDAD,consumible,consumible_3870,NECESIDAD2,-2153.43,202208,regular,,,
A010067,2022-08-09,NECESIDAD,consumible,consumible_8076,NECESIDAD6,-7168.799999999999,202208,regular,,,
A010068,2022-08-09,NECESIDAD,consumible,consumible_5807,NECESIDAD5,-4933.950000000001,202208,regular,,,
A010069,2022-08-09,LIBRE,consumible,consumible_2709,LIBRE10,-2699.1000000000004,202208,regular,,,
A010070,2022-08-09,NECESIDAD,consumible,consumible_4701,NECESIDAD1,-932.37,202208,regular,,,
A010071,2022-08-09,NECESIDAD,consumible,consumible_4569,NECESIDAD3,-2748.45,202208,regular,,,
A010072,2022-08-09,NECESIDAD,consumible,consumible_4546,NECESIDAD6,-2579.25,202208,regular,,,
A010073,2022-08-09,NECESIDAD,consumible,consumible_6332,NECESIDAD10,-1171.365,202208,regular,,,
A010074,2022-08-09,NECESIDAD,consumible,consumible_4490,NECESIDAD2,-187.185,202208,regular,,,
A010075,2022-08-09,NECESIDAD,consumible,consumible_4487,NECESIDAD5,-2184.45,202208,regular,,,
A010076,2022-08-09,NECESIDAD,consumible,consumible_4381,NECESIDAD1,-4733.025,202208,regular,,,
A010077,2022-08-09,NECESIDAD,consumible,consumible_3695,NECESIDAD7,-1486.5,202208,regular,,,
A010078,2022-08-09,NECESIDAD,consumible,consumible_6738,NECESIDAD4,-8225.595,202208,regular,,,
A010079,2022-08-09,NECESIDAD,consumible,consumible_5724,NECESIDAD8,-9453.0,202208,regular,,,
A010080,2022-08-09,NECESIDAD,consumible,consumible_7889,NECESIDAD3,-1169.25,202208,regular,,,
A010081,2022-08-09,NECESIDAD,consumible,consumible_7876,NECESIDAD6,-304.21500000000003,202208,regular,,,
