"id","fecha","razon_uso","descripcion","lugar_de_uso","monto","id_deuda","periodo_fact_c_diaria","nombre_deudor","periodo_id_deuda"
A013894-1,2024-04-17,P.VIAJE,deuda: nombre_20,P.VIAJE10,-1377.225,D170,202404,nombre_20,202311
A013896,2024-04-17,P.VIAJE,deuda: nombre_4,P.VIAJE1,-5567.04,D170,202404,nombre_4,202311
A013897,2024-04-17,P.VIAJE,deuda: nombre_2,P.VIAJE2,-2030.76,D170,202404,nombre_2,202311
A013899,2024-04-17,P.VIAJE,deuda: nombre_17,P.VIAJE3,-7283.715,D170,202404,nombre_17,202311
A013900-1,2024-04-18,P.VIAJE,deuda: nombre_20,P.VIAJE4,-696.9000000000001,D170,202404,nombre_20,202311
A013901-1,2024-04-18,P.VIAJE,deuda: nombre_5,P.VIAJE5,-4496.85,D170,202404,nombre_5,202311
A013902-1,2024-04-18,P.VIAJE,deuda: nombre_1,P.VIAJE6,-2216.88,D170,202404,nombre_1,202311
A013903-1,2024-04-18,P.VIAJE,deuda: nombre_5,P.VIAJE7,-2768.895,D170,202404,nombre_5,202311
A013905,2024-04-18,P.VIAJE,deuda: nombre_5,P.VIAJE8,-15793.77,D170,202404,nombre_5,202311
A013906-1,2024-04-19,P.VIAJE,deuda: nombre_2,P.VIAJE9,-10718.474999999999,D170,202404,nombre_2,202311
A013907-1,2024-04-19,P.VIAJE,deuda: nombre_4,P.VIAJE10,-1941.93,D170,202404,nombre_4,202311
A013909,2024-04-19,P.VIAJE,deuda: nombre_7,P.VIAJE1,-5533.200000000001,D170,202404,nombre_7,202311
A013911,2024-04-19,P.VIAJE,deuda: nombre_17,P.VIAJE2,-7750.424999999999,D170,202404,nombre_17,202311
A013913,2024-04-19,P.VIAJE,deuda: nombre_5,P.VIAJE3,-1296.15,D170,202404,nombre_5,202311
A013914-1,2024-04-19,P.VIAJE,deuda: nombre_6,P.VIAJE4,-5555.76,D170,202404,nombre_6,202311
A013915-1,2024-04-19,P.VIAJE,deuda: nombre_7,P.VIAJE5,-14849.07,D170,202404,nombre_7,202311
A013916,2024-04-19,P.VIAJE,deuda: nombre_6,P.VIAJE6,-3382.245,D170,202404,nombre_6,202311
A013919-1,2024-04-19,P.VIAJE,deuda: nombre_3,P.VIAJE7,-1141.7549999999999,D170,202404,nombre_3,202311
A013920-1,2024-04-19,P.VIAJE,deuda: nombre_7,P.VIAJE8,-797.715,D170,202404,nombre_7,202311
A013921,2024-04-19,P.VIAJE,deuda: nombre_7,P.VIAJE9,-2082.93,D170,202404,nombre_7,202311
A013922,2024-04-19,P.VIAJE,deuda: nombre_13,P.VIAJE10,-1758.6299999999999,D170,202404,nombre_13,202311
A013923,2024-04-19,P.VIAJE,deuda: nombre_14,P.VIAJE1,-2926.815,D170,202404,nombre_14,202311
A013925-1,2024-04-19,P.VIAJE,deuda: nombre_18,P.VIAJE2,-687.3824999999999,D170,202404,nombre_18,202311
A013927,2024-04-19,P.VIAJE,deuda: nombre_5,P.VIAJE3,-3497.8650000000002,D170,202404,nombre_5,202311
A013928-1,2024-04-19,P.VIAJE,deuda: nombre_12,P.VIAJE4,-1336.335,D170,202404,nombre_12,202311
A013930-1,2024-04-19,P.VIAJE,deuda: nombre_1,P.VIAJE5,-1076.895,D170,202404,nombre_1,202311
A013931-1,2024-04-19,P.VIAJE,deuda: nombre_2,P.VIAJE6,-648.6075,D170,202404,nombre_2,202311
A013932-1,2024-04-19,P.VIAJE,deuda: nombre_8,P.VIAJE7,-648.6075,D170,202404,nombre_8,202311
A013933-1,2024-04-19,P.VIAJE,deuda: nombre_14,P.VIAJE8,-577.05,D170,202404,nombre_14,202311
A013934-1,2024-04-19,P.VIAJE,deuda: nombre_20,P.VIAJE9,-356.385,D170,202404,nombre_20,202311
A013935-1,2024-04-19,P.VIAJE,deuda: nombre_20,P.VIAJE10,-1680.375,D170,202404,nombre_20,202311
A013936,2024-04-20,P.VIAJE,deuda: nombre_11,P.VIAJE1,-3903.945,D170,202404,nombre_11,202311
A013937,2024-04-20,P.VIAJE,deuda: nombre_5,P.VIAJE2,-3254.64,D170,202404,nombre_5,202311
A013941,2024-04-20,P.VIAJE,deuda: nombre_20,P.VIAJE3,-124747.29000000001,D170,202404,nombre_20,202311
A013942,2024-04-20,P.VIAJE,deuda: nombre_18,P.VIAJE4,-9751.215,D170,202404,nombre_18,202311
A013943,2024-04-20,P.VIAJE,deuda: nombre_2,P.VIAJE5,-9751.215,D170,202404,nombre_2,202311
A013944,2024-04-20,P.VIAJE,deuda: nombre_14,P.VIAJE6,-19497.135000000002,D170,202404,nombre_14,202311
A013945,2024-04-20,P.VIAJE,deuda: nombre_19,P.VIAJE7,-6503.28,D170,202404,nombre_19,202311
A013948,2024-04-20,P.VIAJE,deuda: nombre_11,P.VIAJE9,-7802.595,D170,202404,nombre_11,202311
A013949-1,2024-04-20,P.VIAJE,deuda: nombre_6,P.VIAJE10,-3969.1575000000003,D170,202404,nombre_6,202311
A013950-1,2024-04-20,P.VIAJE,deuda: nombre_6,P.VIAJE1,-3992.7749999999996,D170,202404,nombre_6,202311
A013951-1,2024-04-20,P.VIAJE,deuda: nombre_14,P.VIAJE2,-5852.9175000000005,D170,202404,nombre_14,202311
A013953,2024-04-20,P.VIAJE,deuda: nombre_10,P.VIAJE3,-3254.64,D170,202404,nombre_10,202311
A013954,2024-04-20,P.VIAJE,deuda: nombre_19,P.VIAJE4,-3254.64,D170,202404,nombre_19,202311
A013955,2024-04-20,P.VIAJE,deuda: nombre_6,P.VIAJE5,-15548.43,D170,202404,nombre_6,202311
A013959,2024-04-21,P.VIAJE,deuda: nombre_7,P.VIAJE6,-17170.635,D170,202404,nombre_7,202311
A013960-1,2024-04-21,P.VIAJE,deuda: nombre_19,P.VIAJE7,-6502.9275,D170,202404,nombre_19,202311
A013961-1,2024-04-21,P.VIAJE,deuda: nombre_7,P.VIAJE8,-16898.1525,D170,202404,nombre_7,202311
A013966,2024-04-21,P.VIAJE,deuda: nombre_8,P.VIAJE10,-7802.595,D170,202404,nombre_8,202311
A013968,2024-04-22,P.VIAJE,deuda: nombre_9,P.VIAJE1,-15547.02,D170,202404,nombre_9,202311
A013969-1,2024-04-22,P.VIAJE,deuda: nombre_7,P.VIAJE2,-3969.1575000000003,D170,202404,nombre_7,202311
A013970-1,2024-04-22,P.VIAJE,deuda: nombre_6,P.VIAJE3,-3146.7749999999996,D170,202404,nombre_6,202311
A013971,2024-04-22,P.VIAJE,deuda: nombre_10,P.VIAJE4,-7763.115,D170,202404,nombre_10,202311
A013974,2024-04-22,P.VIAJE,deuda: nombre_7,P.VIAJE5,-1298.97,D170,202404,nombre_7,202311
A013975-1,2024-04-23,P.VIAJE,deuda: nombre_8,P.VIAJE6,-9891.8625,D170,202404,nombre_8,202311
A013977,2024-04-23,P.VIAJE,deuda: nombre_11,P.VIAJE7,-15281.94,D170,202404,nombre_11,202311
A013981,2024-04-23,P.VIAJE,deuda: nombre_17,P.VIAJE8,-4400.265,D170,202404,nombre_17,202311
A013982,2024-04-23,P.VIAJE,deuda: nombre_20,P.VIAJE10,-9052.56,D170,202404,nombre_20,202311
A013984-1,2024-04-23,P.VIAJE,deuda: nombre_14,P.VIAJE1,-4205.685,D170,202404,nombre_14,202311
A013985,2024-04-23,P.VIAJE,deuda: nombre_19,P.VIAJE2,-2590.5299999999997,D170,202404,nombre_19,202311
A013988-1,2024-04-24,P.VIAJE,deuda: nombre_9,P.VIAJE3,-3293.0625,D170,202404,nombre_9,202311
A013989-1,2024-04-24,P.VIAJE,deuda: nombre_10,P.VIAJE4,-9673.664999999999,D170,202404,nombre_10,202311
A013990-1,2024-04-24,P.VIAJE,deuda: nombre_10,P.VIAJE5,-3228.555,D170,202404,nombre_10,202311
A013991-1,2024-04-24,P.VIAJE,deuda: nombre_11,P.VIAJE6,-2886.2774999999997,D170,202404,nombre_11,202311
A013992-1,2024-04-24,P.VIAJE,deuda: nombre_18,P.VIAJE7,-816.75,D170,202404,nombre_18,202311
A013995,2024-04-25,P.VIAJE,deuda: nombre_11,P.VIAJE8,-12068.55,D170,202404,nombre_11,202311
A013996,2024-04-25,P.VIAJE,deuda: nombre_8,P.VIAJE9,-2600.3999999999996,D170,202404,nombre_8,202311
A013998,2024-04-25,P.VIAJE,deuda: nombre_8,P.VIAJE10,-2599.695,D170,202404,nombre_8,202311
A013999,2024-04-25,P.VIAJE,deuda: nombre_8,P.VIAJE1,-2534.835,D170,202404,nombre_8,202311
A014000,2024-04-25,P.VIAJE,deuda: nombre_5,P.VIAJE2,-1303.1999999999998,D170,202404,nombre_5,202311
A014001,2024-04-25,P.VIAJE,deuda: nombre_8,P.VIAJE3,-1199.565,D170,202404,nombre_8,202311
A014002,2024-04-25,P.VIAJE,deuda: nombre_6,P.VIAJE4,-900.645,D170,202404,nombre_6,202311
A014005,2024-04-25,P.VIAJE,deuda: nombre_12,P.VIAJE5,-9778.710000000001,D170,202404,nombre_12,202311
A014006,2024-04-25,P.VIAJE,deuda: nombre_4,P.VIAJE6,-5609.34,D170,202404,nombre_4,202311
A014007-1,2024-04-25,P.VIAJE,deuda: nombre_14,P.VIAJE7,-4014.63,D170,202404,nombre_14,202311
A014010,2024-04-26,P.VIAJE,deuda: nombre_9,P.VIAJE8,-2488.305,D170,202404,nombre_9,202311
A014011,2024-04-26,P.VIAJE,deuda: nombre_12,P.VIAJE9,-15123.315,D170,202404,nombre_12,202311
A014013,2024-04-26,P.VIAJE,deuda: nombre_7,P.VIAJE10,-1827.72,D170,202404,nombre_7,202311
A014016,2024-04-26,P.VIAJE,deuda: nombre_9,P.VIAJE1,-2619.435,D170,202404,nombre_9,202311
A014017,2024-04-26,P.VIAJE,deuda: nombre_20,P.VIAJE2,-3272.9700000000003,D170,202404,nombre_20,202311
A014018,2024-04-26,P.VIAJE,deuda: nombre_8,P.VIAJE3,-2618.73,D170,202404,nombre_8,202311
A014019,2024-04-26,P.VIAJE,deuda: nombre_13,P.VIAJE4,-7858.995,D170,202404,nombre_13,202311
A014022,2024-04-26,P.VIAJE,deuda: nombre_13,P.VIAJE5,-5858.91,D170,202404,nombre_13,202311
A014024-1,2024-04-26,P.VIAJE,deuda: nombre_6,P.VIAJE6,-7483.9349999999995,D170,202404,nombre_6,202311
A014025,2024-04-27,P.VIAJE,deuda: nombre_17,P.VIAJE7,-4439.745,D170,202404,nombre_17,202311
A014026,2024-04-27,P.VIAJE,deuda: nombre_8,P.VIAJE9,-5326.635,D170,202404,nombre_8,202311
A014028,2024-04-27,P.VIAJE,deuda: nombre_15,P.VIAJE10,-31024.59,D170,202404,nombre_15,202311
A014029,2024-04-27,P.VIAJE,deuda: nombre_18,P.VIAJE1,-124860.795,D170,202404,nombre_18,202311
A014030,2024-04-27,P.VIAJE,deuda: nombre_12,P.VIAJE2,-19514.760000000002,D170,202404,nombre_12,202311
A014031,2024-04-27,P.VIAJE,deuda: nombre_17,P.VIAJE3,-6508.92,D170,202404,nombre_17,202311
A014032,2024-04-27,P.VIAJE,deuda: nombre_16,P.VIAJE4,-9203.429999999978,D170,202404,nombre_16,202311
A014033,2024-04-27,P.VIAJE,deuda: nombre_20,P.VIAJE5,-10150.244999999999,D170,202404,nombre_20,202311
A014035-1,2024-04-27,P.VIAJE,deuda: nombre_9,P.VIAJE6,-7094.070000000001,D170,202404,nombre_9,202311
A014036-1,2024-04-27,P.VIAJE,deuda: nombre_9,P.VIAJE7,-9382.5,D170,202404,nombre_9,202311
A014038-1,2024-04-27,P.VIAJE,deuda: nombre_2,P.VIAJE8,-11215.5,D170,202404,nombre_2,202311
A014041,2024-04-29,P.VIAJE,deuda: nombre_8,P.VIAJE10,-19041.0,D170,202404,nombre_8,202311
A014075,2024-04-29,LIBRE,deuda: nombre_20,LIBRE9,205.5,D170,202404,nombre_20,202311
A014077,2024-04-30,P.VIAJE,deuda: nombre_17,P.VIAJE1,9358.515000000001,D170,202404,nombre_17,202311
A014078,2024-04-30,P.VIAJE,deuda: nombre_1,P.VIAJE2,10138.244999999999,D170,202404,nombre_1,202311
A014082,2024-04-30,P.VIAJE,deuda: nombre_19,P.VIAJE3,124848.795,D170,202404,nombre_19,202311
A014083,2024-04-30,P.VIAJE,deuda: nombre_13,P.VIAJE4,19506.285,D170,202404,nombre_13,202311
A014084,2024-04-30,P.VIAJE,deuda: nombre_18,P.VIAJE5,6496.92,D170,202404,nombre_18,202311
A014099,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE6,69084.0,D170,202405,nombre_5,202311
A014100,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE7,3033.96,D170,202405,nombre_2,202311
A014101,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE8,2711.07,D170,202405,nombre_6,202311
A014102,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE10,2494.6349999999998,D170,202405,nombre_1,202311
A014103,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE1,88250.12999999999,D170,202405,nombre_15,202311
A014104,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE2,20295.18,D170,202405,nombre_3,202311
A014105,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE3,15054.914999999999,D170,202405,nombre_16,202311
A014106,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE4,4372.755,D170,202405,nombre_1,202311
A014107,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE5,3747.42,D170,202405,nombre_12,202311
A014108,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE6,2338.125,D170,202405,nombre_14,202311
A014109,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE7,3763.6349999999998,D170,202405,nombre_10,202311
A014110,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE8,1501.9950000000001,D170,202405,nombre_8,202311
A014111,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE9,1878.465,D170,202405,nombre_9,202311
A014112,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE10,5019.945000000001,D170,202405,nombre_19,202311
A014113,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE1,5521.905,D170,202405,nombre_11,202311
A014114,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE10,910454.265,D170,202405,nombre_5,202311
A014115,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE2,684.9000000000001,D170,202405,nombre_4,202311
A014116,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE3,5023.47,D170,202405,nombre_12,202311
A014117,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE4,12679.065,D170,202405,nombre_14,202311
A014118,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE5,16383.84,D170,202405,nombre_20,202311
A014119,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE6,3493.62,D170,202405,nombre_2,202311
A014120,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE7,2557.38,D170,202405,nombre_13,202311
A014121,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE8,2852.07,D170,202405,nombre_3,202311
A014122,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE9,2775.2250000000004,D170,202405,nombre_11,202311
A014123,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE10,3980.07,D170,202405,nombre_20,202311
A014124,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE1,3365.31,D170,202405,nombre_18,202311
A014125,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE2,14473.289999999999,D170,202405,nombre_15,202311
A014126,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE3,4030.125,D170,202405,nombre_14,202311
A014127,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE4,1608.4499999999998,D170,202405,nombre_20,202311
A014128,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE5,2556.675,D170,202405,nombre_14,202311
A014129,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE6,481.15500000000003,D170,202405,nombre_6,202311
A014130,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE7,5555.04,D170,202405,nombre_6,202311
A014131,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE8,2018.76,D170,202405,nombre_4,202311
A014132,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE9,7271.715,D170,202405,nombre_18,202311
A014133,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE1,15781.77,D170,202405,nombre_16,202311
A014134,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE2,5521.200000000001,D170,202405,nombre_10,202311
A014135,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE3,7738.424999999999,D170,202405,nombre_19,202311
A014136,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE4,1284.15,D170,202405,nombre_10,202311
A014137,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE5,3370.245,D170,202405,nombre_11,202311
A014138,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE6,2070.93,D170,202405,nombre_15,202311
A014139,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE7,1746.6299999999999,D170,202405,nombre_15,202311
A014140,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE8,2914.815,D170,202405,nombre_15,202311
A014141,2024-05-03,P.VIAJE,deuda: nombre_7,P.VIAJE9,3485.8650000000002,D170,202405,nombre_7,202311
A014142,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE10,3891.945,D170,202405,nombre_12,202311
A014143,2024-05-03,P.VIAJE,deuda: nombre_7,P.VIAJE2,3242.64,D170,202405,nombre_7,202311
A014144,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE3,124735.29000000001,D170,202405,nombre_1,202311
A014145,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE4,9739.215,D170,202405,nombre_19,202311
A014146,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE5,9739.215,D170,202405,nombre_3,202311
A014147,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE6,19485.135000000002,D170,202405,nombre_15,202311
A014148,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE7,6491.28,D170,202405,nombre_20,202311
A014149,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE8,7790.595,D170,202405,nombre_12,202311
A014150,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE9,3242.64,D170,202405,nombre_12,202311
A014151,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE10,3242.64,D170,202405,nombre_1,202311
A014152,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE1,15536.43,D170,202405,nombre_17,202311
A014153,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE3,17158.635,D170,202405,nombre_18,202311
A014154,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE4,7790.595,D170,202405,nombre_19,202311
A014155,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE5,15535.02,D170,202405,nombre_20,202311
A014156,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE6,7751.115,D170,202405,nombre_1,202311
A014157,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE7,1286.97,D170,202405,nombre_10,202311
A014158,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE8,15269.94,D170,202405,nombre_2,202311
A014159,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE9,4388.265,D170,202405,nombre_19,202311
A014160,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE10,9040.56,D170,202405,nombre_1,202311
A014161,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE1,2578.5299999999997,D170,202405,nombre_20,202311
A014162,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE2,12056.55,D170,202405,nombre_12,202311
A014163,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE3,2588.3999999999996,D170,202405,nombre_16,202311
A014164,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE4,2587.695,D170,202405,nombre_11,202311
A014165,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE5,2522.835,D170,202405,nombre_9,202311
A014166,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE6,1291.1999999999998,D170,202405,nombre_6,202311
A014167,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE7,1187.565,D170,202405,nombre_12,202311
A014168,2024-05-03,P.VIAJE,deuda: nombre_7,P.VIAJE8,888.645,D170,202405,nombre_7,202311
A014169,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE9,9766.710000000001,D170,202405,nombre_13,202311
A014170,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE10,2476.305,D170,202405,nombre_12,202311
A014171,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE1,15111.315,D170,202405,nombre_3,202311
A014172,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE2,1815.72,D170,202405,nombre_9,202311
A014173,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE3,2607.435,D170,202405,nombre_17,202311
A014174,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE4,3260.9700000000003,D170,202405,nombre_2,202311
A014175,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE5,2606.73,D170,202405,nombre_11,202311
A014176,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE6,7846.995,D170,202405,nombre_4,202311
A014177,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE7,5846.91,D170,202405,nombre_14,202311
A014178,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE8,4427.745,D170,202405,nombre_18,202311
A014179,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE9,5314.635,D170,202405,nombre_9,202311
A014180,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE10,31012.59,D170,202405,nombre_16,202311
A014181,2024-05-03,RECREACION,deuda: nombre_9,RECREACION8,19029.0,D170,202405,nombre_9,202311
A014182,2024-05-03,P.VIAJE,deuda: nombre_19,P.VIAJE1,1564.74,D170,202405,nombre_19,202311
A014183,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE2,3826.0274999999997,D170,202405,nombre_8,202311
A014184,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE3,7533.2699999999995,D170,202405,nombre_10,202311
A014185,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE4,7329.525,D170,202405,nombre_5,202311
A014186,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE5,867.1425,D170,202405,nombre_2,202311
A014187,2024-05-03,P.VIAJE,deuda: nombre_5,P.VIAJE6,1093.4475,D170,202405,nombre_5,202311
A014188,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE7,615.8100000000001,D170,202405,nombre_20,202311
A014189,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE8,1772.01,D170,202405,nombre_15,202311
A014190,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE9,1225.2825,D170,202405,nombre_11,202311
A014191,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE10,88.11749999999999,D170,202405,nombre_10,202311
A014192,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE1,2186.55,D170,202405,nombre_1,202311
A014193,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE2,2871.4575,D170,202405,nombre_9,202311
A014194,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE3,1489.305,D170,202405,nombre_13,202311
A014195,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE4,1495.65,D170,202405,nombre_4,202311
A014196,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE5,1218.9375,D170,202405,nombre_3,202311
A014197,2024-05-03,P.VIAJE,deuda: nombre_1,P.VIAJE6,747.9975000000001,D170,202405,nombre_1,202311
A014198,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE7,609.8175,D170,202405,nombre_13,202311
A014199,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE8,622.155,D170,202405,nombre_12,202311
A014200,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE9,333.10499999999996,D170,202405,nombre_15,202311
A014201,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE10,967.9575,D170,202405,nombre_16,202311
A014202,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE1,11302.5525,D170,202405,nombre_8,202311
A014203,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE2,2506.9725000000003,D170,202405,nombre_14,202311
A014204,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE3,5195.8425,D170,202405,nombre_18,202311
A014205,2024-05-03,P.VIAJE,deuda: nombre_9,P.VIAJE4,12603.9825,D170,202405,nombre_9,202311
A014206,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE5,1570.3799999999999,D170,202405,nombre_15,202311
A014207,2024-05-03,P.VIAJE,deuda: nombre_11,P.VIAJE6,1885.1625,D170,202405,nombre_11,202311
A014208,2024-05-03,P.VIAJE,deuda: nombre_13,P.VIAJE7,4386.8550000000005,D170,202405,nombre_13,202311
A014209,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE8,5014.304999999999,D170,202405,nombre_4,202311
A014210,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE9,15055.2675,D170,202405,nombre_8,202311
A014211,2024-05-03,P.VIAJE,deuda: nombre_14,P.VIAJE10,6269.5575,D170,202405,nombre_14,202311
A014212,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE1,8779.710000000001,D170,202405,nombre_2,202311
A014213,2024-05-03,P.VIAJE,deuda: nombre_12,P.VIAJE2,2504.1524999999997,D170,202405,nombre_12,202311
A014214,2024-05-03,P.VIAJE,deuda: nombre_8,P.VIAJE3,6903.0,D170,202405,nombre_8,202311
A014215,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE4,7524.4574999999995,D170,202405,nombre_2,202311
A014216,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE5,8751.51,D170,202405,nombre_4,202311
A014217,2024-05-03,P.VIAJE,deuda: nombre_18,P.VIAJE6,5623.7775,D170,202405,nombre_18,202311
A014218,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE7,1799.5049999999999,D170,202405,nombre_16,202311
A014219,2024-05-03,P.VIAJE,deuda: nombre_10,P.VIAJE8,786.0675,D170,202405,nombre_10,202311
A014220,2024-05-03,P.VIAJE,deuda: nombre_4,P.VIAJE9,874.545,D170,202405,nombre_4,202311
A014221,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE10,253.79250000000002,D170,202405,nombre_2,202311
A014222,2024-05-03,P.VIAJE,deuda: nombre_6,P.VIAJE1,1254.8925000000002,D170,202405,nombre_6,202311
A014223,2024-05-03,P.VIAJE,deuda: nombre_2,P.VIAJE2,1254.8925000000002,D170,202405,nombre_2,202311
A014224,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE3,753.99,D170,202405,nombre_16,202311
A014225,2024-05-03,P.VIAJE,deuda: nombre_3,P.VIAJE4,4391.4375,D170,202405,nombre_3,202311
A014226,2024-05-03,P.VIAJE,deuda: nombre_16,P.VIAJE5,144.87,D170,202405,nombre_16,202311
A014227,2024-05-03,P.VIAJE,deuda: nombre_17,P.VIAJE6,5522.257500000001,D170,202405,nombre_17,202311
A014228,2024-05-03,P.VIAJE,deuda: nombre_15,P.VIAJE7,7532.5650000000005,D170,202405,nombre_15,202311
A014229,2024-05-03,P.VIAJE,deuda: nombre_20,P.VIAJE8,1878.465,D170,202405,nombre_20,202311
