"id","id_creditos","periodo_inicio","periodo_corte","tipo_credito","primer_dia_mes_corte"
A014921,114,202409,202410,gasto,2024-10-01
A014922,114,202409,202410,gasto,2024-10-01
A014923,114,202409,202410,gasto,2024-10-01
A014924,114,202409,202410,gasto,2024-10-01
A014925,114,202409,202410,gasto,2024-10-01
A014926,114,202409,202410,gasto,2024-10-01
A014927,114,202409,202410,gasto,2024-10-01
A014928,114,202409,202410,gasto,2024-10-01
A014929,114,202409,202410,gasto,2024-10-01
A014930,114,202409,202410,gasto,2024-10-01
A014934,114,202409,202410,gasto,2024-10-01
A014935,114,202409,202410,gasto,2024-10-01
A014936,114,202409,202410,gasto,2024-10-01
A014937,114,202409,202410,gasto,2024-10-01
A014942,114,202409,202410,gasto,2024-10-01
A014943,114,202409,202410,gasto,2024-10-01
A014944,114,202409,202410,gasto,2024-10-01
A014945,114,202409,202410,gasto,2024-10-01
A014946,114,202409,202410,gasto,2024-10-01
A014947,114,202409,202410,gasto,2024-10-01
A014948,114,202409,202410,gasto,2024-10-01
A014949,114,202409,202410,gasto,2024-10-01
A014950,114,202409,202410,gasto,2024-10-01
A014951,114,202409,202410,gasto,2024-10-01
A014952,114,202409,202410,gasto,2024-10-01
A014953,114,202409,202410,gasto,2024-10-01
A014954,114,202409,202410,gasto,2024-10-01
A014955,114,202409,202410,gasto,2024-10-01
A014956,114,202409,202410,gasto,2024-10-01
A014957,114,202409,202410,gasto,2024-10-01
A014958,114,202409,202410,gasto,2024-10-01
A014959,114,202409,202410,gasto,2024-10-01
A014960,114,202409,202410,gasto,2024-10-01
A014961,114,202409,202410,gasto,2024-10-01
A014962,114,202409,202410,gasto,2024-10-01
A014963,114,202409,202410,gasto,2024-10-01
A014964,114,202409,202410,gasto,2024-10-01
A014965,114,202409,202410,gasto,2024-10-01
A014966,114,202409,202410,gasto,2024-10-01
A014967,114,202409,202410,gasto,2024-10-01
A014969,114,202409,202410,deposito,2024-10-01
A014972,114,202409,202410,gasto,2024-10-01
A014973,114,202409,202410,gasto,2024-10-01
A014976,114,202409,202410,gasto,2024-10-01
A014977,114,202409,202410,gasto,2024-10-01
A014978,114,202409,202410,gasto,2024-10-01
A014979,114,202409,202410,gasto,2024-10-01
A014980,114,202409,202410,gasto,2024-10-01
A014981,114,202409,202410,gasto,2024-10-01
A014982,114,202409,202410,gasto,2024-10-01
A014983,114,202409,202410,gasto,2024-10-01
A014984,114,202409,202410,gasto,2024-10-01
A014985,114,202409,202410,gasto,2024-10-01
A014986,114,202409,202410,gasto,2024-10-01
A014987,114,202409,202410,gasto,2024-10-01
A014988,114,202409,202410,gasto,2024-10-01
A014989,114,202409,202410,gasto,2024-10-01
A014990,114,202409,202410,gasto,2024-10-01
A014991,114,202409,202410,gasto,2024-10-01
A014992,115,202410,202411,gasto,2024-11-01
A014993,115,202410,202411,gasto,2024-11-01
A014994,115,202410,202411,gasto,2024-11-01
A014995,115,202410,202411,gasto,2024-11-01
A014996,115,202410,202411,gasto,2024-11-01
A014997,115,202410,202411,gasto,2024-11-01
A014998,115,202410,202411,gasto,2024-11-01
A014999,115,202410,202411,gasto,2024-11-01
A015000,115,202410,202411,gasto,2024-11-01
A015001,115,202410,202411,gasto,2024-11-01
A015003,115,202410,202411,gasto,2024-11-01
A015004,115,202410,202411,gasto,2024-11-01
A015005,115,202410,202411,gasto,2024-11-01
A015006,115,202410,202411,gasto,2024-11-01
A015007,115,202410,202411,gasto,2024-11-01
A015008,115,202410,202411,gasto,2024-11-01
A015009,115,202410,202411,gasto,2024-11-01
A015010,115,202410,202411,gasto,2024-11-01
A015011,115,202410,202411,gasto,2024-11-01
A015012,115,202410,202411,gasto,2024-11-01
A015013,115,202410,202411,gasto,2024-11-01
A015014,115,202410,202411,gasto,2024-11-01
A015015,115,202410,202411,gasto,2024-11-01
A015016,115,202410,202411,gasto,2024-11-01
A015017,115,202410,202411,gasto,2024-11-01
A015018,115,202410,202411,gasto,2024-11-01
A015019,115,202410,202411,gasto,2024-11-01
A015020,115,202410,202411,gasto,2024-11-01
A015021,115,202410,202411,gasto,2024-11-01
A015022,115,202410,202411,gasto,2024-11-01
A015023,115,202410,202411,gasto,2024-11-01
A015024,115,202410,202411,gasto,2024-11-01
A015025,115,202410,202411,gasto,2024-11-01
A015026,115,202410,202411,gasto,2024-11-01
A015029,115,202410,202411,gasto,2024-11-01
A015031,115,202410,202411,gasto,2024-11-01
A015032,115,202410,202411,gasto,2024-11-01
A015033,115,202410,202411,gasto,2024-11-01
A015034,115,202410,202411,gasto,2024-11-01
A015035,115,202410,202411,gasto,2024-11-01
A015036,115,202410,202411,gasto,2024-11-01
A015037,115,202410,202411,gasto,2024-11-01
A015038,115,202410,202411,gasto,2024-11-01
A015039,115,202410,202411,gasto,2024-11-01
A015040,115,202410,202411,gasto,2024-11-01
A015041,115,202410,202411,gasto,2024-11-01
A015042,115,202410,202411,gasto,2024-11-01
A015043,115,202410,202411,gasto,2024-11-01
A015044,115,202410,202411,gasto,2024-11-01
A015045,115,202410,202411,gasto,2024-11-01
A015046,115,202410,202411,gasto,2024-11-01
A015047,115,202410,202411,gasto,2024-11-01
A015048,115,202410,202411,gasto,2024-11-01
A015049,115,202410,202411,gasto,2024-11-01
A015050,115,202410,202411,gasto,2024-11-01
A015051,115,202410,202411,gasto,2024-11-01
A015052,115,202410,202411,gasto,2024-11-01
A015053,115,202410,202411,gasto,2024-11-01
A015054,115,202410,202411,gasto,2024-11-01
A015056,115,202410,202411,deposito,2024-11-01
A015058,115,202410,202411,gasto,2024-11-01
A015059,115,202410,202411,gasto,2024-11-01
A015060,115,202410,202411,gasto,2024-11-01
A015061,115,202410,202411,gasto,2024-11-01
A015062,115,202410,202411,gasto,2024-11-01
A015063,115,202410,202411,gasto,2024-11-01
A015064,115,202410,202411,gasto,2024-11-01
A015065,115,202410,202411,gasto,2024-11-01
A015066,115,202410,202411,gasto,2024-11-01
A015067,115,202410,202411,gasto,2024-11-01
A015068,115,202410,202411,gasto,2024-11-01
A015069,115,202410,202411,gasto,2024-11-01
A015070,115,202410,202411,gasto,2024-11-01
A015071,115,202410,202411,gasto,2024-11-01
A015072,115,202410,202411,gasto,2024-11-01
A015073,115,202410,202411,gasto,2024-11-01
A015074,115,202410,202411,gasto,2024-11-01
A015075,115,202410,202411,gasto,2024-11-01
A015076,115,202410,202411,gasto,2024-11-01
A015077,115,202410,202411,gasto,2024-11-01
A015078,115,202410,202411,gasto,2024-11-01
A015079,116,202411,202412,gasto,2024-12-01
A015080,116,202411,202412,gasto,2024-12-01
A015081,116,202411,202412,gasto,2024-12-01
A015082,116,202411,202412,gasto,2024-12-01
A015083,116,202411,202412,gasto,2024-12-01
A015084,116,202411,202412,gasto,2024-12-01
A015085,116,202411,202412,gasto,2024-12-01
A015086,116,202411,202412,gasto,2024-12-01
A015087,116,202411,202412,gasto,2024-12-01
A015088,116,202411,202412,gasto,2024-12-01
A015089,116,202411,202412,gasto,2024-12-01
A015090,116,202411,202412,gasto,2024-12-01
A015091,116,202411,202412,gasto,2024-12-01
A015092,116,202411,202412,gasto,2024-12-01
A015094,116,202411,202412,gasto,2024-12-01
A015095,116,202411,202412,gasto,2024-12-01
A015096,116,202411,202412,gasto,2024-12-01
A015097,116,202411,202412,gasto,2024-12-01
A015098,116,202411,202412,gasto,2024-12-01
A015099,116,202411,202412,gasto,2024-12-01
A015100,116,202411,202412,gasto,2024-12-01
A015101,116,202411,202412,gasto,2024-12-01
A015102,116,202411,202412,gasto,2024-12-01
A015103,116,202411,202412,gasto,2024-12-01
A015104,116,202411,202412,gasto,2024-12-01
A015105,116,202411,202412,gasto,2024-12-01
A015106,116,202411,202412,gasto,2024-12-01
A015107,116,202411,202412,gasto,2024-12-01
A015109,116,202411,202412,gasto,2024-12-01
A015110,116,202411,202412,gasto,2024-12-01
A015111,116,202411,202412,gasto,2024-12-01
A015112,116,202411,202412,gasto,2024-12-01
A015113,116,202411,202412,gasto,2024-12-01
A015114,116,202411,202412,gasto,2024-12-01
A015115,116,202411,202412,gasto,2024-12-01
A015116,116,202411,202412,gasto,2024-12-01
A015117,116,202411,202412,gasto,2024-12-01
A015118,116,202411,202412,gasto,2024-12-01
A015119,116,202411,202412,gasto,2024-12-01
A015120,116,202411,202412,gasto,2024-12-01
A015121,116,202411,202412,gasto,2024-12-01
A015122,116,202411,202412,gasto,2024-12-01
A015123,116,202411,202412,gasto,2024-12-01
A015124,116,202411,202412,gasto,2024-12-01
A015125,116,202411,202412,gasto,2024-12-01
A015126,116,202411,202412,gasto,2024-12-01
A015127,116,202411,202412,gasto,2024-12-01
A015128,116,202411,202412,gasto,2024-12-01
A015129,116,202411,202412,gasto,2024-12-01
A015130,116,202411,202412,gasto,2024-12-01
A015132,116,202411,202412,gasto,2024-12-01
A015133,116,202411,202412,gasto,2024-12-01
A015134,116,202411,202412,gasto,2024-12-01
A015135,116,202411,202412,gasto,2024-12-01
A015136,116,202411,202412,gasto,2024-12-01
A015137,116,202411,202412,gasto,2024-12-01
A015138,116,202411,202412,gasto,2024-12-01
A015139,116,202411,202412,gasto,2024-12-01
A015140,116,202411,202412,gasto,2024-12-01
A015141,116,202411,202412,gasto,2024-12-01
A015142,116,202411,202412,gasto,2024-12-01
A015143,116,202411,202412,gasto,2024-12-01
A015144,116,202411,202412,gasto,2024-12-01
A015147,116,202411,202412,gasto,2024-12-01
A015150,116,202411,202412,gasto,2024-12-01
A015151,116,202411,202412,gasto,2024-12-01
A015153,116,202411,202412,gasto,2024-12-01
A015154,116,202411,202412,gasto,2024-12-01
A015156,116,202411,202412,deposito,2024-12-01
A015158,116,202411,202412,gasto,2024-12-01
A015159,116,202411,202412,gasto,2024-12-01
A015160,116,202411,202412,gasto,2024-12-01
A015161,116,202411,202412,gasto,2024-12-01
A015162,116,202411,202412,gasto,2024-12-01
A015163,116,202411,202412,gasto,2024-12-01
A015164,116,202411,202412,gasto,2024-12-01
A015165,116,202411,202412,gasto,2024-12-01
A015166,116,202411,202412,gasto,2024-12-01
A015167,116,202411,202412,gasto,2024-12-01
A015168,116,202411,202412,gasto,2024-12-01
A015169,116,202411,202412,gasto,2024-12-01
A015170,116,202411,202412,gasto,2024-12-01
A015171,116,202411,202412,gasto,2024-12-01
A015172,116,202411,202412,gasto,2024-12-01
A015173,116,202411,202412,gasto,2024-12-01
A015174,116,202411,202412,gasto,2024-12-01
A015175,116,202411,202412,gasto,2024-12-01
A015176,116,202411,202412,gasto,2024-12-01
A015177,116,202411,202412,gasto,2024-12-01
A015179,116,202411,202412,gasto,2024-12-01
A015180,116,202411,202412,gasto,2024-12-01
A015183,116,202411,202412,gasto,2024-12-01
A015185,116,202411,202412,gasto,2024-12-01
A015186,116,202411,202412,gasto,2024-12-01
A015187,116,202411,202412,gasto,2024-12-01
A015188,116,202411,202412,gasto,2024-12-01
A015189,116,202411,202412,gasto,2024-12-01
A015190,116,202411,202412,gasto,2024-12-01
A015191,116,202411,202412,gasto,2024-12-01
A015192,117,202412,202501,gasto,2025-01-01
A015193,117,202412,202501,gasto,2025-01-01
A015194,117,202412,202501,gasto,2025-01-01
A015195,117,202412,202501,gasto,2025-01-01
A015196,117,202412,202501,gasto,2025-01-01
A015197,117,202412,202501,gasto,2025-01-01
A015198,117,202412,202501,gasto,2025-01-01
A015199,117,202412,202501,gasto,2025-01-01
A015200,117,202412,202501,gasto,2025-01-01
A015201,117,202412,202501,gasto,2025-01-01
A015202,117,202412,202501,gasto,2025-01-01
A015203,117,202412,202501,gasto,2025-01-01
A015204,117,202412,202501,gasto,2025-01-01
A015205,117,202412,202501,gasto,2025-01-01
A015206,117,202412,202501,gasto,2025-01-01
A015207,117,202412,202501,gasto,2025-01-01
A015208,117,202412,202501,gasto,2025-01-01
A015209,117,202412,202501,gasto,2025-01-01
A015210,117,202412,202501,gasto,2025-01-01
A015211,117,202412,202501,gasto,2025-01-01
A015212,117,202412,202501,gasto,2025-01-01
A015213,117,202412,202501,gasto,2025-01-01
A015214,117,202412,202501,gasto,2025-01-01
A015215,117,202412,202501,gasto,2025-01-01
A015216,117,202412,202501,gasto,2025-01-01
A015217,117,202412,202501,gasto,2025-01-01
A015218,117,202412,202501,gasto,2025-01-01
A015219,117,202412,202501,gasto,2025-01-01
A015220,117,202412,202501,gasto,2025-01-01
A015221,117,202412,202501,gasto,2025-01-01
A015222,117,202412,202501,gasto,2025-01-01
A015223,117,202412,202501,gasto,2025-01-01
A015225,117,202412,202501,gasto,2025-01-01
A015227,117,202412,202501,gasto,2025-01-01
A015229,117,202412,202501,gasto,2025-01-01
A015230,117,202412,202501,gasto,2025-01-01
A015231,117,202412,202501,gasto,2025-01-01
A015232,117,202412,202501,gasto,2025-01-01
A015233,117,202412,202501,gasto,2025-01-01
A015236,117,202412,202501,gasto,2025-01-01
A015237,117,202412,202501,gasto,2025-01-01
A015238,117,202412,202501,gasto,2025-01-01
A015239,117,202412,202501,gasto,2025-01-01
A015240,117,202412,202501,gasto,2025-01-01
A015241,117,202412,202501,gasto,2025-01-01
A015242,117,202412,202501,gasto,2025-01-01
A015243,117,202412,202501,gasto,2025-01-01
A015244,117,202412,202501,gasto,2025-01-01
A015246,117,202412,202501,gasto,2025-01-01
A015247,117,202412,202501,gasto,2025-01-01
A015248,117,202412,202501,gasto,2025-01-01
A015249,117,202412,202501,gasto,2025-01-01
A015250,117,202412,202501,gasto,2025-01-01
A015251,117,202412,202501,gasto,2025-01-01
A015252,117,202412,202501,gasto,2025-01-01
A015253,117,202412,202501,gasto,2025-01-01
A015254,117,202412,202501,gasto,2025-01-01
A015255,117,202412,202501,gasto,2025-01-01
A015256,117,202412,202501,gasto,2025-01-01
A015257,117,202412,202501,gasto,2025-01-01
A015258,117,202412,202501,gasto,2025-01-01
A015259,117,202412,202501,gasto,2025-01-01
A015260,117,202412,202501,gasto,2025-01-01
A015261,117,202412,202501,gasto,2025-01-01
A015262,117,202412,202501,gasto,2025-01-01
A015263,117,202412,202501,gasto,2025-01-01
A015264,117,202412,202501,gasto,2025-01-01
A015265,117,202412,202501,gasto,2025-01-01
A015266,117,202412,202501,gasto,2025-01-01
A015267,117,202412,202501,gasto,2025-01-01
A015268,117,202412,202501,gasto,2025-01-01
A015272,117,202412,202501,gasto,2025-01-01
A015274,117,202412,202501,gasto,2025-01-01
A015275,117,202412,202501,gasto,2025-01-01
A015276,117,202412,202501,gasto,2025-01-01
A015277,117,202412,202501,gasto,2025-01-01
A015278,117,202412,202501,gasto,2025-01-01
A015279,117,202412,202501,gasto,2025-01-01
A015280,117,202412,202501,gasto,2025-01-01
A015281,117,202412,202501,gasto,2025-01-01
A015282,117,202412,202501,gasto,2025-01-01
A015283,117,202412,202501,gasto,2025-01-01
A015284,117,202412,202501,gasto,2025-01-01
A015285,117,202412,202501,gasto,2025-01-01
A015286,117,202412,202501,gasto,2025-01-01
A015287,117,202412,202501,gasto,2025-01-01
A015288,117,202412,202501,gasto,2025-01-01
A015289,117,202412,202501,gasto,2025-01-01
A015290,117,202412,202501,gasto,2025-01-01
A015291,117,202412,202501,gasto,2025-01-01
A015292,117,202412,202501,gasto,2025-01-01
A015293,117,202412,202501,gasto,2025-01-01
A015294,117,202412,202501,gasto,2025-01-01
A015295,117,202412,202501,gasto,2025-01-01
A015296,117,202412,202501,gasto,2025-01-01
A015297,117,202412,202501,gasto,2025-01-01
A015299,117,202412,202501,gasto,2025-01-01
A015300,117,202412,202501,gasto,2025-01-01
A015301,117,202412,202501,gasto,2025-01-01
A015302,117,202412,202501,gasto,2025-01-01
A015304,117,202412,202501,deposito,2025-01-01
A015306,117,202412,202501,gasto,2025-01-01
A015307,117,202412,202501,gasto,2025-01-01
A015308,117,202412,202501,gasto,2025-01-01
A015309,117,202412,202501,gasto,2025-01-01
A015310,117,202412,202501,deposito,2025-01-01
A015312,117,202412,202501,gasto,2025-01-01
A015313,117,202412,202501,gasto,2025-01-01
A015314,117,202412,202501,gasto,2025-01-01
A015315,117,202412,202501,gasto,2025-01-01
A015316,117,202412,202501,gasto,2025-01-01
A015318,117,202412,202501,gasto,2025-01-01
A015319,117,202412,202501,gasto,2025-01-01
A015320,117,202412,202501,gasto,2025-01-01
A015321,117,202412,202501,gasto,2025-01-01
A015322,117,202412,202501,gasto,2025-01-01
A015323,117,202412,202501,gasto,2025-01-01
A015324,117,202412,202501,gasto,2025-01-01
A015326,117,202412,202501,gasto,2025-01-01
A015327,118,202501,202502,gasto,2025-02-01
A015328,118,202501,202502,gasto,2025-02-01
A015329,118,202501,202502,gasto,2025-02-01
A015331,118,202501,202502,gasto,2025-02-01
A015332,118,202501,202502,gasto,2025-02-01
A015333,118,202501,202502,gasto,2025-02-01
A015334,118,202501,202502,gasto,2025-02-01
A015335,118,202501,202502,gasto,2025-02-01
A015336,118,202501,202502,gasto,2025-02-01
A015337,118,202501,202502,gasto,2025-02-01
A015338,118,202501,202502,gasto,2025-02-01
A015339,118,202501,202502,gasto,2025-02-01
A015340,118,202501,202502,gasto,2025-02-01
A015344,118,202501,202502,gasto,2025-02-01
A015345,118,202501,202502,gasto,2025-02-01
A015346,118,202501,202502,gasto,2025-02-01
A015347,118,202501,202502,gasto,2025-02-01
A015348,118,202501,202502,gasto,2025-02-01
A015349,118,202501,202502,gasto,2025-02-01
A015350,118,202501,202502,gasto,2025-02-01
A015351,118,202501,202502,gasto,2025-02-01
A015352,118,202501,202502,gasto,2025-02-01
A015353,118,202501,202502,gasto,2025-02-01
A015354,118,202501,202502,gasto,2025-02-01
A015355,118,202501,202502,gasto,2025-02-01
A015356,118,202501,202502,gasto,2025-02-01
A015359,118,202501,202502,gasto,2025-02-01
A015360,118,202501,202502,gasto,2025-02-01
A015361,118,202501,202502,gasto,2025-02-01
A015362,118,202501,202502,gasto,2025-02-01
A015363,118,202501,202502,gasto,2025-02-01
A015364,118,202501,202502,gasto,2025-02-01
A015365,118,202501,202502,gasto,2025-02-01
A015366,118,202501,202502,gasto,2025-02-01
A015367,118,202501,202502,gasto,2025-02-01
A015368,118,202501,202502,gasto,2025-02-01
A015369,118,202501,202502,gasto,2025-02-01
A015370,118,202501,202502,gasto,2025-02-01
A015371,118,202501,202502,gasto,2025-02-01
A015372,118,202501,202502,gasto,2025-02-01
A015373,118,202501,202502,gasto,2025-02-01
A015374,118,202501,202502,gasto,2025-02-01
A015375,118,202501,202502,gasto,2025-02-01
A015376,118,202501,202502,gasto,2025-02-01
A015377,118,202501,202502,gasto,2025-02-01
A015378,118,202501,202502,gasto,2025-02-01
A015379,118,202501,202502,gasto,2025-02-01
A015380,118,202501,202502,gasto,2025-02-01
A015381,118,202501,202502,gasto,2025-02-01
A015382,118,202501,202502,gasto,2025-02-01
A015383,118,202501,202502,gasto,2025-02-01
A015384,118,202501,202502,gasto,2025-02-01
A015385,118,202501,202502,gasto,2025-02-01
A015386,118,202501,202502,gasto,2025-02-01
A015387,118,202501,202502,gasto,2025-02-01
A015388,118,202501,202502,gasto,2025-02-01
A015389,118,202501,202502,gasto,2025-02-01
A015392,118,202501,202502,gasto,2025-02-01
A015393,118,202501,202502,gasto,2025-02-01
A015394,118,202501,202502,gasto,2025-02-01
A015395,118,202501,202502,gasto,2025-02-01
A015396,118,202501,202502,gasto,2025-02-01
A015397,118,202501,202502,gasto,2025-02-01
A015399,118,202501,202502,gasto,2025-02-01
A015402,118,202501,202502,gasto,2025-02-01
A015405,118,202501,202502,gasto,2025-02-01
A015406,118,202501,202502,gasto,2025-02-01
A015412,118,202501,202502,gasto,2025-02-01
A015413,118,202501,202502,gasto,2025-02-01
A015414,118,202501,202502,gasto,2025-02-01
A015415,118,202501,202502,gasto,2025-02-01
A015416,118,202501,202502,gasto,2025-02-01
A015417,118,202501,202502,gasto,2025-02-01
A015418,118,202501,202502,gasto,2025-02-01
A015419,118,202501,202502,gasto,2025-02-01
A015420,118,202501,202502,gasto,2025-02-01
A015421,118,202501,202502,gasto,2025-02-01
A015422,118,202501,202502,gasto,2025-02-01
A015423,118,202501,202502,gasto,2025-02-01
A015426,118,202501,202502,deposito,2025-02-01
A015428,118,202501,202502,gasto,2025-02-01
A015429,118,202501,202502,gasto,2025-02-01
