"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","metodo_pago","monto","id_creditos","periodo_inicio","periodo_corte","primer_dia_mes_corte","tipo_credito"
A009985,2022-07-28,NECESIDAD,consumible,consumible_5431,NECESIDAD1,credito_1,-1557.0,88,202207,202208,2022-08-01,gasto
A009986,2022-07-28,HOGAR,hogar,hogar1805,HOGAR9,credito_1,-6280.5,88,202207,202208,2022-08-01,gasto
A009987,2022-07-28,HOGAR,hogar,hogar1942,HOGAR6,credito_1,-1190.4,88,202207,202208,2022-08-01,gasto
A009988,2022-07-28,NECESIDAD,consumible,consumible_5326,NECESIDAD6,credito_1,-174.495,88,202207,202208,2022-08-01,gasto
A009990,2022-07-30,RECREACION,consumible,consumible_11374,RECREACION6,credito_1,-985.95,88,202207,202208,2022-08-01,gasto
A009991,2022-07-30,RECREACION,invitacion,invitacion: nombre_16,RECREACION3,credito_1,-1063.5,88,202207,202208,2022-08-01,gasto
A009992,2022-07-30,RECREACION,invitacion,invitacion: nombre_4,RECREACION4,credito_1,-393.75,88,202207,202208,2022-08-01,gasto
A009993,2022-07-30,RECREACION,consumible,consumible_13283,RECREACION7,credito_1,-217.5,88,202207,202208,2022-08-01,gasto
A009994,2022-07-30,RECREACION,consumible,consumible_10076,RECREACION4,credito_1,-8818.5,88,202207,202208,2022-08-01,gasto
A009995,2022-07-30,RECREACION,invitacion,invitacion: nombre_17,RECREACION5,credito_1,-8818.5,88,202207,202208,2022-08-01,gasto
A009996,2022-07-30,RECREACION,recreacion,recreacion_5,RECREACION9,credito_1,-3531.0,88,202207,202208,2022-08-01,gasto
A009999,2022-07-30,RECREACION,transporte,transporte_19,RECREACION1,credito_1,-7928.085,88,202207,202208,2022-08-01,gasto
A010000,2022-07-30,LIBRE,consumible,consumible_2257,LIBRE2,credito_1,-2332.5,88,202207,202208,2022-08-01,gasto
A010001,2022-07-30,LIBRE,consumible,consumible_2154,LIBRE5,credito_1,-3390.0,88,202207,202208,2022-08-01,gasto
A010002,2022-07-31,RECREACION,consumible,consumible_12833,RECREACION7,credito_1,-7056.0,88,202207,202208,2022-08-01,gasto
A010003,2022-07-31,RECREACION,consumible,consumible_13529,RECREACION1,credito_1,-7056.0,88,202207,202208,2022-08-01,gasto
A010004,2022-07-31,RECREACION,recreacion,recreacion_6,RECREACION10,credito_1,-3425.25,88,202207,202208,2022-08-01,gasto
A010008,2022-08-01,P.RECREACION,transporte,transporte_7,P.RECREACION8,credito_1,-13410.164999999999,88,202207,202208,2022-08-01,gasto
A010010,2022-08-01,P.RECREACION,evento,evento_5673,P.RECREACION5,credito_1,-33846.0,88,202207,202208,2022-08-01,gasto
A010011,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_6,P.RECREACION10,credito_1,-33846.0,88,202207,202208,2022-08-01,gasto
A010012,2022-08-01,P.RECREACION,consumible,consumible_8060,P.RECREACION8,credito_1,-23905.5,88,202207,202208,2022-08-01,gasto
A010013,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_11,P.RECREACION1,credito_1,-2614.5,88,202207,202208,2022-08-01,gasto
A010015,2022-08-01,P.RECREACION,consumible,consumible_11616,P.RECREACION2,credito_1,-3587.3999999999996,88,202207,202208,2022-08-01,gasto
A010016,2022-08-01,P.RECREACION,consumible,consumible_8227,P.RECREACION1,credito_1,-2184.45,88,202207,202208,2022-08-01,gasto
A010017,2022-08-01,P.RECREACION,consumible,consumible_6666,P.RECREACION2,credito_1,-2959.95,88,202207,202208,2022-08-01,gasto
A010018,2022-08-01,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION2,credito_1,-2332.5,88,202207,202208,2022-08-01,gasto
A010019,2022-08-01,P.RECREACION,consumible,consumible_10144,P.RECREACION4,credito_1,-556.605,88,202207,202208,2022-08-01,gasto
A010020,2022-08-02,P.RECREACION,invitacion,invitacion: nombre_3,P.RECREACION3,credito_1,-12273.0,88,202207,202208,2022-08-01,gasto
A010021,2022-08-02,P.RECREACION,consumible,consumible_6725,P.RECREACION3,credito_1,-11497.5,88,202207,202208,2022-08-01,gasto
A010022,2022-08-02,P.RECREACION,consumible,consumible_11270,P.RECREACION8,credito_1,-7056.0,88,202207,202208,2022-08-01,gasto
A010023,2022-08-02,P.RECREACION,transporte,transporte_5,P.RECREACION5,credito_1,-9591.18,88,202207,202208,2022-08-01,gasto
A010024,2022-08-02,P.GUSTOS,gustos,"6.gustos_14",P.GUSTOS1,credito_1,-762663.015,88,202207,202208,2022-08-01,gasto
A010025,2022-08-03,P.RECREACION,recreacion,recreacion_12,P.RECREACION10,credito_1,-16855.5,88,202207,202208,2022-08-01,gasto
A010026,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_17,P.RECREACION4,credito_1,-16855.5,88,202207,202208,2022-08-01,gasto
A010027,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_18,P.RECREACION5,credito_1,-16855.5,88,202207,202208,2022-08-01,gasto
A010029,2022-08-03,P.RECREACION,transporte,transporte_20,P.RECREACION10,credito_1,-5731.304999999999,88,202207,202208,2022-08-01,gasto
A010030,2022-08-03,P.RECREACION,recreacion,recreacion_9,P.RECREACION5,credito_1,-25033.5,88,202207,202208,2022-08-01,gasto
A010031,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_14,P.RECREACION6,credito_1,-25033.5,88,202207,202208,2022-08-01,gasto
A010032,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_15,P.RECREACION7,credito_1,-25033.5,88,202207,202208,2022-08-01,gasto
A010033,2022-08-03,P.RECREACION,consumible,consumible_11012,P.RECREACION6,credito_1,-2473.5,88,202207,202208,2022-08-01,gasto
A010034,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_10,P.RECREACION8,credito_1,-2121.0,88,202207,202208,2022-08-01,gasto
A010035,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_12,P.RECREACION9,credito_1,-2121.0,88,202207,202208,2022-08-01,gasto
A010036,2022-08-03,P.RECREACION,consumible,consumible_11152,P.RECREACION6,credito_1,-358.5,88,202207,202208,2022-08-01,gasto
A010038,2022-08-03,P.RECREACION,consumible,consumible_8193,P.RECREACION5,credito_1,-9523.5,88,202207,202208,2022-08-01,gasto
A010039,2022-08-03,P.RECREACION,consumible,consumible_10368,P.RECREACION10,credito_1,-1557.0,88,202207,202208,2022-08-01,gasto
A010040,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_2,P.RECREACION10,credito_1,-5293.5,88,202207,202208,2022-08-01,gasto
A010041,2022-08-03,P.RECREACION,invitacion,invitacion: nombre_7,P.RECREACION1,credito_1,-5293.5,88,202207,202208,2022-08-01,gasto
A010042,2022-08-03,P.RECREACION,consumible,consumible_11239,P.RECREACION9,credito_1,-5293.5,88,202207,202208,2022-08-01,gasto
A010043,2022-08-03,P.RECREACION,transporte,transporte_12,P.RECREACION9,credito_1,-8406.075,88,202207,202208,2022-08-01,gasto
A010044,2022-08-03,P.RECREACION,transporte,transporte_6,P.RECREACION7,credito_1,-6081.6900000000005,88,202207,202208,2022-08-01,gasto
A010045,2022-08-04,P.GUSTOS,gustos,"1.gustos_17",P.GUSTOS2,credito_1,-1110154.695,88,202207,202208,2022-08-01,gasto
A010046,2022-08-04,P.GUSTOS,gustos,"7.gustos_15",P.GUSTOS8,credito_1,-76486.515,88,202207,202208,2022-08-01,gasto
A010047,2022-08-04,P.RECREACION,transporte,transporte_6,P.RECREACION10,credito_1,-4171.14,88,202207,202208,2022-08-01,gasto
A010048,2022-08-04,SUSCRIPCION,hogar,hogar_9045,SUSCRIPCION3,credito_1,-44068.5,88,202207,202208,2022-08-01,gasto
A010049,2022-08-04,NECESIDAD,consumible,consumible_4082,NECESIDAD10,credito_1,-29214.15,88,202207,202208,2022-08-01,gasto
A010050,2022-08-04,HOGAR,hogar,hogar2017,HOGAR1,credito_1,-10030.395,88,202207,202208,2022-08-01,gasto
A010051,2022-08-04,LIBRE,consumible,consumible_3148,LIBRE1,credito_1,-6774.0,88,202207,202208,2022-08-01,gasto
A010052,2022-08-06,RECREACION,transporte,transporte_7,RECREACION5,credito_1,-13293.135,88,202207,202208,2022-08-01,gasto
A010053,2022-08-06,LIBRE,consumible,consumible_2521,LIBRE8,credito_1,-7056.0,88,202207,202208,2022-08-01,gasto
A010054,2022-08-06,LIBRE,consumible,consumible_6811,LIBRE8,credito_1,-993.0,88,202207,202208,2022-08-01,gasto
A010056,2022-08-06,NECESIDAD,necesidad,necesidad_1,NECESIDAD6,credito_1,-3531.0,88,202207,202208,2022-08-01,gasto
A010057,2022-08-06,NECESIDAD,necesidad,necesidad_14,NECESIDAD10,credito_1,-4306.5,88,202207,202208,2022-08-01,gasto
A010058,2022-08-06,NECESIDAD,necesidad,necesidad_12,NECESIDAD9,credito_1,-14458.5,88,202207,202208,2022-08-01,gasto
A010059,2022-08-06,NECESIDAD,necesidad,necesidad_12,NECESIDAD10,credito_1,-6210.0,88,202207,202208,2022-08-01,gasto
A010060,2022-08-06,NECESIDAD,necesidad,necesidad_7,NECESIDAD4,credito_1,-4588.5,88,202207,202208,2022-08-01,gasto
A010061,2022-08-06,LIBRE,consumible,consumible_2306,LIBRE3,credito_1,-4024.5,88,202207,202208,2022-08-01,gasto
A010066,2022-08-09,NECESIDAD,consumible,consumible_3870,NECESIDAD2,credito_1,-2153.43,89,202208,202209,2022-09-01,gasto
A010067,2022-08-09,NECESIDAD,consumible,consumible_8076,NECESIDAD6,credito_1,-7168.799999999999,89,202208,202209,2022-09-01,gasto
A010068,2022-08-09,NECESIDAD,consumible,consumible_5807,NECESIDAD5,credito_1,-4933.950000000001,89,202208,202209,2022-09-01,gasto
A010069,2022-08-09,LIBRE,consumible,consumible_2709,LIBRE10,credito_1,-2699.1000000000004,89,202208,202209,2022-09-01,gasto
A010070,2022-08-09,NECESIDAD,consumible,consumible_4701,NECESIDAD1,credito_1,-932.37,89,202208,202209,2022-09-01,gasto
A010071,2022-08-09,NECESIDAD,consumible,consumible_4569,NECESIDAD3,credito_1,-2748.45,89,202208,202209,2022-09-01,gasto
A010072,2022-08-09,NECESIDAD,consumible,consumible_4546,NECESIDAD6,credito_1,-2579.25,89,202208,202209,2022-09-01,gasto
A010073,2022-08-09,NECESIDAD,consumible,consumible_6332,NECESIDAD10,credito_1,-1171.365,89,202208,202209,2022-09-01,gasto
A010074,2022-08-09,NECESIDAD,consumible,consumible_4490,NECESIDAD2,credito_1,-187.185,89,202208,202209,2022-09-01,gasto
A010075,2022-08-09,NECESIDAD,consumible,consumible_4487,NECESIDAD5,credito_1,-2184.45,89,202208,202209,2022-09-01,gasto
A010076,2022-08-09,NECESIDAD,consumible,consumible_4381,NECESIDAD1,credito_1,-4733.025,89,202208,202209,2022-09-01,gasto
A010077,2022-08-09,NECESIDAD,consumible,consumible_3695,NECESIDAD7,credito_1,-1486.5,89,202208,202209,2022-09-01,gasto
A010078,2022-08-09,NECESIDAD,consumible,consumible_6738,NECESIDAD4,credito_1,-8225.595,89,202208,202209,2022-09-01,gasto
A010079,2022-08-09,NECESIDAD,consumible,consumible_5724,NECESIDAD8,credito_1,-9453.0,89,202208,202209,2022-09-01,gasto
A010080,2022-08-09,NECESIDAD,consumible,consumible_7889,NECESIDAD3,credito_1,-1169.25,89,202208,202209,2022-09-01,gasto
A010081,2022-08-09,NECESIDAD,consumible,consumible_7876,NECESIDAD6,credito_1,-304.21500000000003,89,202208,202209,2022-09-01,gasto
A010082,2022-08-09,NECESIDAD,consumible,consumible_7737,NECESIDAD5,credito_1,-400.79999999999995,89,202208,202209,2022-09-01,gasto
A010083,2022-08-09,NECESIDAD,consumible,consumible_7324,NECESIDAD8,credito_1,-579.87,89,202208,202209,2022-09-01,gasto
A010084,2022-08-09,NECESIDAD,consumible,consumible_7318,NECESIDAD4,credito_1,-1620.4499999999998,89,202208,202209,2022-09-01,gasto
A010085,2022-08-09,NECESIDAD,consumible,consumible_7154,NECESIDAD8,credito_1,-2106.9,89,202208,202209,2022-09-01,gasto
A010086,2022-08-09,NECESIDAD,consumible,consumible_5039,NECESIDAD3,credito_1,-3253.23,89,202208,202209,2022-09-01,gasto
A010087,2022-08-09,NECESIDAD,consumible,consumible_7111,NECESIDAD1,credito_1,-1591.5449999999998,89,202208,202209,2022-09-01,gasto
A010088,2022-08-09,NECESIDAD,consumible,consumible_5749,NECESIDAD3,credito_1,-400.79999999999995,89,202208,202209,2022-09-01,gasto
A010089,2022-08-09,NECESIDAD,consumible,consumible_3756,NECESIDAD6,credito_1,-887.25,89,202208,202209,2022-09-01,gasto
A010090,2022-08-09,NECESIDAD,consumible,consumible_8279,NECESIDAD3,credito_1,-4976.25,89,202208,202209,2022-09-01,gasto
A010091,2022-08-09,NECESIDAD,consumible,consumible_6623,NECESIDAD9,credito_1,-790.6650000000001,89,202208,202209,2022-09-01,gasto
A010092,2022-08-09,NECESIDAD,consumible,consumible_6470,NECESIDAD2,credito_1,-562.245,89,202208,202209,2022-09-01,gasto
A010093,2022-08-09,NECESIDAD,consumible,consumible_6457,NECESIDAD5,credito_1,-435.34499999999997,89,202208,202209,2022-09-01,gasto
A010094,2022-08-09,NECESIDAD,consumible,consumible_6107,NECESIDAD5,credito_1,-3023.3999999999996,89,202208,202209,2022-09-01,gasto
A010095,2022-08-09,NECESIDAD,consumible,consumible_5751,NECESIDAD1,credito_1,-344.4,89,202208,202209,2022-09-01,gasto
A010096,2022-08-09,HOGAR,hogar,hogar1808,HOGAR2,credito_1,-3813.0,89,202208,202209,2022-09-01,gasto
A010097,2022-08-09,NECESIDAD,consumible,consumible_5681,NECESIDAD1,credito_1,-398.685,89,202208,202209,2022-09-01,gasto
A010098,2022-08-09,NECESIDAD,consumible,consumible_5325,NECESIDAD7,credito_1,-201.285,89,202208,202209,2022-09-01,gasto
A010100,2022-08-09,SUSCRIPCION,hogar,hogar_9044,SUSCRIPCION4,credito_1,-10932.795,89,202208,202209,2022-09-01,gasto
A010101,2022-08-09,P.VIAJE,necesidad,necesidad_10,P.VIAJE7,credito_1,-67800.915,89,202208,202209,2022-09-01,gasto
A010102,2022-08-10,NECESIDAD,necesidad,necesidad_4,NECESIDAD7,credito_1,-28135.5,89,202208,202209,2022-09-01,gasto
A010103,2022-08-10,NECESIDAD,necesidad,necesidad_6,NECESIDAD2,credito_1,-21132.735,89,202208,202209,2022-09-01,gasto
A010104,2022-08-11,NECESIDAD,necesidad,necesidad_5,NECESIDAD10,credito_1,-18336.0,89,202208,202209,2022-09-01,gasto
A010105,2022-08-12,HOGAR,hogar,hogar1844,HOGAR8,credito_1,-1437.15,89,202208,202209,2022-09-01,gasto
A010106,2022-08-12,HOGAR,hogar,hogar1857,HOGAR1,credito_1,-7197.0,89,202208,202209,2022-09-01,gasto
A010107,2022-08-12,NECESIDAD,consumible,consumible_5195,NECESIDAD7,credito_1,-2325.45,89,202208,202209,2022-09-01,gasto
A010108,2022-08-12,NECESIDAD,consumible,consumible_7130,NECESIDAD2,credito_1,-4318.485,89,202208,202209,2022-09-01,gasto
A010109,2022-08-12,NECESIDAD,consumible,consumible_3314,NECESIDAD8,credito_1,-7725.75,89,202208,202209,2022-09-01,gasto
A010110,2022-08-12,NECESIDAD,consumible,consumible_7128,NECESIDAD4,credito_1,-5646.0,89,202208,202209,2022-09-01,gasto
A010111,2022-08-12,NECESIDAD,consumible,consumible_7107,NECESIDAD5,credito_1,-2235.21,89,202208,202209,2022-09-01,gasto
A010112,2022-08-12,NECESIDAD,consumible,consumible_5680,NECESIDAD2,credito_1,-741.3149999999999,89,202208,202209,2022-09-01,gasto
A010113,2022-08-12,NECESIDAD,consumible,consumible_5556,NECESIDAD6,credito_1,-300.69,89,202208,202209,2022-09-01,gasto
A010114,2022-08-12,SUSCRIPCION,gustos,gustos_9465,SUSCRIPCION3,credito_1,-2945.145,89,202208,202209,2022-09-01,gasto
A010115,2022-08-13,RECREACION,deuda,deuda: nombre_4,RECREACION2,credito_1,-17631.0,89,202208,202209,2022-09-01,gasto
A010117,2022-08-13,RECREACION,consumible,consumible_13989,RECREACION1,credito_1,-9876.0,89,202208,202209,2022-09-01,gasto
A010118,2022-08-13,RECREACION,consumible,consumible_10215,RECREACION5,credito_1,-6703.5,89,202208,202209,2022-09-01,gasto
A010119,2022-08-13,RECREACION,recreacion,recreacion_9,RECREACION1,credito_1,-2473.5,89,202208,202209,2022-09-01,gasto
A010120,2022-08-13,HOGAR,hogar,hogar1951,HOGAR5,credito_1,-1310.25,89,202208,202209,2022-09-01,gasto
A010121,2022-08-13,NECESIDAD,consumible,consumible_5882,NECESIDAD10,credito_1,-9018.015,89,202208,202209,2022-09-01,gasto
A010122,2022-08-13,NECESIDAD,consumible,consumible_3470,NECESIDAD2,credito_1,-14740.5,89,202208,202209,2022-09-01,gasto
A010123,2022-08-13,LIBRE,consumible,consumible_3144,LIBRE5,credito_1,-7620.0,89,202208,202209,2022-09-01,gasto
A010124,2022-08-14,SUSCRIPCION,hogar,hogar_9043,SUSCRIPCION5,credito_1,-12625.5,89,202208,202209,2022-09-01,gasto
A010125,2022-08-14,RECREACION,consumible,consumible_9928,RECREACION2,credito_1,-6492.0,89,202208,202209,2022-09-01,gasto
A010126,2022-08-14,RECREACION,consumible,consumible_12355,RECREACION5,credito_1,-3390.0,89,202208,202209,2022-09-01,gasto
A010127,2022-08-14,HOGAR,consumible,consumible224,HOGAR10,credito_1,-14035.5,89,202208,202209,2022-09-01,gasto
A010130,2022-08-15,NECESIDAD,consumible,consumible_3864,NECESIDAD8,credito_1,-1361.01,89,202208,202209,2022-09-01,gasto
A010131,2022-08-15,NECESIDAD,consumible,consumible_3856,NECESIDAD6,credito_1,-371.19,89,202208,202209,2022-09-01,gasto
A010132,2022-08-15,NECESIDAD,consumible,consumible_3303,NECESIDAD9,credito_1,-3876.45,89,202208,202209,2022-09-01,gasto
A010133,2022-08-15,NECESIDAD,consumible,consumible_8103,NECESIDAD9,credito_1,-574.23,89,202208,202209,2022-09-01,gasto
A010134,2022-08-15,NECESIDAD,consumible,consumible_7971,NECESIDAD1,credito_1,-1549.9499999999998,89,202208,202209,2022-09-01,gasto
A010135,2022-08-15,NECESIDAD,consumible,consumible_7870,NECESIDAD2,credito_1,-366.255,89,202208,202209,2022-09-01,gasto
A010136,2022-08-15,NECESIDAD,consumible,consumible_7565,NECESIDAD7,credito_1,-1022.61,89,202208,202209,2022-09-01,gasto
A010137,2022-08-15,NECESIDAD,consumible,consumible_6977,NECESIDAD5,credito_1,-3523.95,89,202208,202209,2022-09-01,gasto
A010138,2022-08-15,HOGAR,hogar,hogar2261,HOGAR5,credito_1,-6985.5,89,202208,202209,2022-09-01,gasto
A010139,2022-08-15,NECESIDAD,consumible,consumible_6289,NECESIDAD3,credito_1,-206.22,89,202208,202209,2022-09-01,gasto
A010140,2022-08-15,NECESIDAD,necesidad,necesidad_8,NECESIDAD2,credito_1,-3460.5,89,202208,202209,2022-09-01,gasto
A010141,2022-08-16,P.GUSTOS,gustos,"7.gustos_15",P.GUSTOS6,credito_1,-36887.37,89,202208,202209,2022-09-01,gasto
A010142,2022-08-16,P.VIAJE,transporte,transporte_15,P.VIAJE5,credito_1,-16926.0,89,202208,202209,2022-09-01,gasto
A010143,2022-08-16,P.VIAJE,transporte,transporte_6,P.VIAJE5,credito_1,-16926.0,89,202208,202209,2022-09-01,gasto
A010146,2022-08-17,LIBRE,gustos,gustos_422,LIBRE7,credito_1,-17912.295000000002,89,202208,202209,2022-09-01,gasto
A010147,2022-08-17,NECESIDAD,consumible,consumible_3848,NECESIDAD4,credito_1,-2264.1150000000002,89,202208,202209,2022-09-01,gasto
A010148,2022-08-17,NECESIDAD,consumible,consumible_4377,NECESIDAD5,credito_1,-4495.44,89,202208,202209,2022-09-01,gasto
A010149,2022-08-17,NECESIDAD,necesidad,necesidad_16,NECESIDAD3,credito_1,-14317.5,89,202208,202209,2022-09-01,gasto
A010150,2022-08-17,NECESIDAD,consumible,consumible_5035,NECESIDAD7,credito_1,-3537.3450000000003,89,202208,202209,2022-09-01,gasto
A010151,2022-08-17,NECESIDAD,consumible,consumible_6621,NECESIDAD1,credito_1,-413.49,89,202208,202209,2022-09-01,gasto
A010152,2022-08-17,NECESIDAD,consumible,consumible_5679,NECESIDAD3,credito_1,-106.11,89,202208,202209,2022-09-01,gasto
A010153,2022-08-17,NECESIDAD,consumible,consumible_5324,NECESIDAD8,credito_1,-93.42,89,202208,202209,2022-09-01,gasto
A010155,2022-08-18,RECREACION,deuda,deuda: nombre_7,RECREACION5,credito_1,-14106.0,89,202208,202209,2022-09-01,gasto
A010156,2022-08-18,RECREACION,invitacion,invitacion: nombre_12,RECREACION7,credito_1,-14106.0,89,202208,202209,2022-09-01,gasto
A010157,2022-08-18,RECREACION,deuda,deuda: nombre_13,RECREACION6,credito_1,-28206.0,89,202208,202209,2022-09-01,gasto
A010158,2022-08-18,RECREACION,consumible,consumible_12572,RECREACION8,credito_1,-7056.0,89,202208,202209,2022-09-01,gasto
A010159,2022-08-18,RECREACION,consumible,consumible_10314,RECREACION6,credito_1,-7761.0,89,202208,202209,2022-09-01,gasto
A010160,2022-08-18,RECREACION,recreacion,recreacion_10,RECREACION2,credito_1,-6351.0,89,202208,202209,2022-09-01,gasto
A010161,2022-08-18,RECREACION,transporte,transporte_2,RECREACION4,credito_1,-6697.86,89,202208,202209,2022-09-01,gasto
A010162,2022-08-19,P.VIAJE,consumible,consumible_11735,P.VIAJE5,credito_1,-3495.75,89,202208,202209,2022-09-01,gasto
A010163,2022-08-19,P.VIAJE,regalo,regalo: nombre_16,P.VIAJE9,credito_1,-3495.75,89,202208,202209,2022-09-01,gasto
A010164,2022-08-19,P.VIAJE,necesidad,necesidad_11,P.VIAJE8,credito_1,-81852.27,89,202208,202209,2022-09-01,gasto
A010165,2022-08-19,P.VIAJE,deuda,deuda: nombre_6,P.VIAJE8,credito_1,-81852.975,89,202208,202209,2022-09-01,gasto
A010169,2022-08-19,P.VIAJE,consumible,consumible_8041,P.VIAJE9,credito_1,-10581.0,89,202208,202209,2022-09-01,gasto
A010170,2022-08-19,P.VIAJE,consumible,consumible_10384,P.VIAJE6,credito_1,-2826.0,89,202208,202209,2022-09-01,gasto
A010171,2022-08-19,P.VIAJE,recreacion,recreacion_12,P.VIAJE5,credito_1,-1416.0,89,202208,202209,2022-09-01,gasto
A010173,2022-08-19,P.VIAJE,consumible,consumible_7988,P.VIAJE2,credito_1,-2226.75,89,202208,202209,2022-09-01,gasto
A010174,2022-08-19,P.VIAJE,consumible,consumible_10676,P.VIAJE4,credito_1,-217.5,89,202208,202209,2022-09-01,gasto
A010175,2022-08-19,P.VIAJE,consumible,consumible_9863,P.VIAJE7,credito_1,-711.0,89,202208,202209,2022-09-01,gasto
A010177,2022-08-20,P.VIAJE,consumible,consumible_9851,P.VIAJE9,credito_1,-7056.0,89,202208,202209,2022-09-01,gasto
A010184,2022-08-20,P.VIAJE,consumible,consumible_10490,P.VIAJE10,credito_1,-499.5,89,202208,202209,2022-09-01,gasto
A010185,2022-08-20,P.VIAJE,consumible,consumible_7860,P.VIAJE10,credito_1,-1416.0,89,202208,202209,2022-09-01,gasto
A010187,2022-08-20,P.VIAJE,consumible,consumible_9729,P.VIAJE1,credito_1,-4729.5,89,202208,202209,2022-09-01,gasto
A010188,2022-08-20,P.VIAJE,consumible,consumible_11499,P.VIAJE1,credito_1,-2191.5,89,202208,202209,2022-09-01,gasto
A010189,2022-08-20,P.VIAJE,recreacion,recreacion_13,P.VIAJE6,credito_1,-2121.0,89,202208,202209,2022-09-01,gasto
A010190,2022-08-21,P.VIAJE,transporte,transporte_2,P.VIAJE2,credito_1,-7620.0,89,202208,202209,2022-09-01,gasto
A010191,2022-08-21,P.VIAJE,regalo,regalo: nombre_9,P.VIAJE1,credito_1,-7620.0,89,202208,202209,2022-09-01,gasto
A010194,2022-08-21,P.VIAJE,transporte,transporte_17,P.VIAJE3,credito_1,-6402.465,89,202208,202209,2022-09-01,gasto
A010195,2022-08-21,P.VIAJE,transporte,transporte_2,P.VIAJE4,credito_1,-5409.12,89,202208,202209,2022-09-01,gasto
A010196,2022-08-21,P.VIAJE,consumible,consumible_9542,P.VIAJE8,credito_1,-5646.0,89,202208,202209,2022-09-01,gasto
A010204,2022-08-22,NECESIDAD,consumible,consumible_3834,NECESIDAD8,credito_1,-2393.13,89,202208,202209,2022-09-01,gasto
A010205,2022-08-22,NECESIDAD,consumible,consumible_5804,NECESIDAD8,credito_1,-4933.950000000001,89,202208,202209,2022-09-01,gasto
A010206,2022-08-22,NECESIDAD,consumible,consumible_4543,NECESIDAD9,credito_1,-2579.25,89,202208,202209,2022-09-01,gasto
A010207,2022-08-22,NECESIDAD,consumible,consumible_6330,NECESIDAD2,credito_1,-1363.125,89,202208,202209,2022-09-01,gasto
A010208,2022-08-22,NECESIDAD,consumible,consumible_4484,NECESIDAD8,credito_1,-2184.45,89,202208,202209,2022-09-01,gasto
